cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 63.86, lr: 0.000100, Train: (LOSS: 0.2048, MAE: 0.2048, RMSE: 0.2534, R2: 0.0487), Valid: (LOSS: 0.1776, MAE: 0.1776, RMSE: 0.2405, R2: 0.2086), PNorm: 187.0335, GNorm: 0.5000
[198/299] timecost: 60.37, lr: 0.000044, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0145, R2: 0.9954), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0515, R2: 0.9574), PNorm: 189.1364, GNorm: 0.4374
[199/299] timecost: 59.92, lr: 0.000044, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0142, R2: 0.9956), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0511, R2: 0.9575), PNorm: 189.1401, GNorm: 0.3522
[200/299] timecost: 60.01, lr: 0.000044, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0138, R2: 0.9958), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0519, R2: 0.9574), PNorm: 189.1437, GNorm: 0.4165
[201/299] timecost: 60.37, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0135, R2: 0.9957), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0502, R2: 0.9593), PNorm: 189.1468, GNorm: 0.3444
[202/299] timecost: 60.74, lr: 0.000044, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0137, R2: 0.9959), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0497, R2: 0.9607), PNorm: 189.1530, GNorm: 0.3288
[203/299] timecost: 59.05, lr: 0.000044, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0134, R2: 0.9961), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0501, R2: 0.9598), PNorm: 189.1553, GNorm: 0.4631
[204/299] timecost: 59.04, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0127, R2: 0.9963), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0511, R2: 0.9587), PNorm: 189.1590, GNorm: 0.5000
[205/299] timecost: 59.11, lr: 0.000044, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0133, R2: 0.9962), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0512, R2: 0.9581), PNorm: 189.1628, GNorm: 0.4080
[206/299] timecost: 59.30, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0129, R2: 0.9963), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0494, R2: 0.9617), PNorm: 189.1672, GNorm: 0.3802
[207/299] timecost: 59.70, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0130, R2: 0.9963), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0502, R2: 0.9604), PNorm: 189.1728, GNorm: 0.3376
[208/299] timecost: 62.47, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0125, R2: 0.9965), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0501, R2: 0.9608), PNorm: 189.1754, GNorm: 0.4619
[209/299] timecost: 62.34, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0123, R2: 0.9968), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0491, R2: 0.9622), PNorm: 189.1789, GNorm: 0.4048
[210/299] timecost: 62.87, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0123, R2: 0.9962), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0503, R2: 0.9597), PNorm: 189.1813, GNorm: 0.4717
[211/299] timecost: 59.40, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0123, R2: 0.9966), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0497, R2: 0.9611), PNorm: 189.1866, GNorm: 0.5000
[212/299] timecost: 59.54, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0120, R2: 0.9969), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0499, R2: 0.9608), PNorm: 189.1893, GNorm: 0.4576
[213/299] timecost: 59.51, lr: 0.000044, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0129, R2: 0.9964), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0494, R2: 0.9622), PNorm: 189.1949, GNorm: 0.5000
[214/299] timecost: 59.33, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0114, R2: 0.9970), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0498, R2: 0.9618), PNorm: 189.1989, GNorm: 0.4080
[215/299] timecost: 59.56, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0113, R2: 0.9962), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0487, R2: 0.9638), PNorm: 189.2025, GNorm: 0.4617
[216/299] timecost: 59.70, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0109, R2: 0.9973), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0480, R2: 0.9640), PNorm: 189.2055, GNorm: 0.4129
[217/299] timecost: 62.30, lr: 0.000044, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0114, R2: 0.9970), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0485, R2: 0.9638), PNorm: 189.2089, GNorm: 0.4062
[218/299] timecost: 62.54, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0117, R2: 0.9967), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0484, R2: 0.9641), PNorm: 189.2123, GNorm: 0.4825
[219/299] timecost: 61.82, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0110, R2: 0.9972), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0475, R2: 0.9658), PNorm: 189.2158, GNorm: 0.4666
[220/299] timecost: 60.36, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0109, R2: 0.9973), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0489, R2: 0.9636), PNorm: 189.2193, GNorm: 0.3053
[221/299] timecost: 60.41, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0107, R2: 0.9974), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0490, R2: 0.9636), PNorm: 189.2221, GNorm: 0.3826
[222/299] timecost: 59.94, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0105, R2: 0.9975), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0484, R2: 0.9639), PNorm: 189.2257, GNorm: 0.3208
[223/299] timecost: 58.47, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0107, R2: 0.9974), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0494, R2: 0.9625), PNorm: 189.2286, GNorm: 0.4345
[224/299] timecost: 58.63, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0105, R2: 0.9971), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0504, R2: 0.9614), PNorm: 189.2322, GNorm: 0.4547
[225/299] timecost: 60.34, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0107, R2: 0.9969), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0485, R2: 0.9641), PNorm: 189.2333, GNorm: 0.5000
[226/299] timecost: 60.74, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0104, R2: 0.9976), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0481, R2: 0.9650), PNorm: 189.2377, GNorm: 0.3551
[227/299] timecost: 60.84, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0104, R2: 0.9972), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0499, R2: 0.9622), PNorm: 189.2396, GNorm: 0.5000
[228/299] timecost: 60.87, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0102, R2: 0.9976), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0516, R2: 0.9590), PNorm: 189.2440, GNorm: 0.3419
[229/299] timecost: 60.65, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0102, R2: 0.9975), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0504, R2: 0.9613), PNorm: 189.2471, GNorm: 0.5000
[230/299] timecost: 59.80, lr: 0.000044, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0099, R2: 0.9975), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0500, R2: 0.9615), PNorm: 189.2504, GNorm: 0.4543
[231/299] timecost: 58.70, lr: 0.000044, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0097, R2: 0.9976), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0499, R2: 0.9624), PNorm: 189.2535, GNorm: 0.3820
Epoch 00233: reducing learning rate of group 0 to 3.7715e-05.
[232/299] timecost: 58.46, lr: 0.000038, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0103, R2: 0.9975), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0494, R2: 0.9629), PNorm: 189.2571, GNorm: 0.3940
[233/299] timecost: 58.85, lr: 0.000038, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0097, R2: 0.9978), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0496, R2: 0.9621), PNorm: 189.2593, GNorm: 0.3678
[234/299] timecost: 59.49, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0092, R2: 0.9978), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0483, R2: 0.9644), PNorm: 189.2615, GNorm: 0.4557
[235/299] timecost: 60.14, lr: 0.000038, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0090, R2: 0.9975), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0485, R2: 0.9641), PNorm: 189.2640, GNorm: 0.3373
[236/299] timecost: 60.42, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0090, R2: 0.9978), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0488, R2: 0.9637), PNorm: 189.2665, GNorm: 0.4027
[237/299] timecost: 59.48, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0088, R2: 0.9981), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0489, R2: 0.9635), PNorm: 189.2684, GNorm: 0.3540
[238/299] timecost: 59.65, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0088, R2: 0.9980), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0484, R2: 0.9642), PNorm: 189.2706, GNorm: 0.3144
[239/299] timecost: 59.47, lr: 0.000038, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0088, R2: 0.9981), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0491, R2: 0.9626), PNorm: 189.2723, GNorm: 0.3760
[240/299] timecost: 60.63, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0088, R2: 0.9978), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0492, R2: 0.9623), PNorm: 189.2746, GNorm: 0.5000
[241/299] timecost: 61.71, lr: 0.000038, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0087, R2: 0.9979), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0488, R2: 0.9634), PNorm: 189.2770, GNorm: 0.3742
[242/299] timecost: 62.32, lr: 0.000038, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0085, R2: 0.9979), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0483, R2: 0.9643), PNorm: 189.2786, GNorm: 0.3841
[243/299] timecost: 62.00, lr: 0.000038, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0088, R2: 0.9977), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0490, R2: 0.9631), PNorm: 189.2801, GNorm: 0.4730
[244/299] timecost: 62.06, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0088, R2: 0.9980), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0491, R2: 0.9631), PNorm: 189.2830, GNorm: 0.5000
[245/299] timecost: 61.96, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0087, R2: 0.9980), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0480, R2: 0.9643), PNorm: 189.2854, GNorm: 0.3341
[246/299] timecost: 62.10, lr: 0.000038, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0082, R2: 0.9983), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0486, R2: 0.9642), PNorm: 189.2865, GNorm: 0.3595
[247/299] timecost: 61.93, lr: 0.000038, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0085, R2: 0.9980), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0482, R2: 0.9645), PNorm: 189.2884, GNorm: 0.4524
Epoch 00249: reducing learning rate of group 0 to 3.2058e-05.
[248/299] timecost: 62.15, lr: 0.000032, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0088, R2: 0.9977), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0495, R2: 0.9622), PNorm: 189.2913, GNorm: 0.3490
[249/299] timecost: 62.20, lr: 0.000032, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0083, R2: 0.9981), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0477, R2: 0.9648), PNorm: 189.2930, GNorm: 0.4486
[250/299] timecost: 62.79, lr: 0.000032, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0081, R2: 0.9984), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0484, R2: 0.9639), PNorm: 189.2946, GNorm: 0.4097
[251/299] timecost: 62.66, lr: 0.000032, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0079, R2: 0.9985), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0491, R2: 0.9625), PNorm: 189.2972, GNorm: 0.3514
[252/299] timecost: 60.65, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0076, R2: 0.9985), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0483, R2: 0.9639), PNorm: 189.2983, GNorm: 0.3837
[253/299] timecost: 60.27, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0077, R2: 0.9982), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0485, R2: 0.9634), PNorm: 189.3001, GNorm: 0.3752
[254/299] timecost: 60.74, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0076, R2: 0.9975), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0487, R2: 0.9634), PNorm: 189.3014, GNorm: 0.4537
[255/299] timecost: 62.29, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0078, R2: 0.9984), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0483, R2: 0.9638), PNorm: 189.3026, GNorm: 0.4181
[256/299] timecost: 61.83, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0076, R2: 0.9982), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0474, R2: 0.9655), PNorm: 189.3045, GNorm: 0.4788
[257/299] timecost: 62.19, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0077, R2: 0.9983), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0481, R2: 0.9643), PNorm: 189.3060, GNorm: 0.4523
[258/299] timecost: 61.81, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0073, R2: 0.9983), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0488, R2: 0.9632), PNorm: 189.3079, GNorm: 0.5000
[259/299] timecost: 60.42, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0077, R2: 0.9982), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0495, R2: 0.9622), PNorm: 189.3092, GNorm: 0.4546
[260/299] timecost: 60.37, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0076, R2: 0.9983), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0484, R2: 0.9639), PNorm: 189.3114, GNorm: 0.4140
[261/299] timecost: 60.04, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0076, R2: 0.9979), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0487, R2: 0.9632), PNorm: 189.3127, GNorm: 0.5000
[262/299] timecost: 60.45, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0074, R2: 0.9985), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0486, R2: 0.9638), PNorm: 189.3152, GNorm: 0.5000
[263/299] timecost: 60.22, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0075, R2: 0.9982), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0491, R2: 0.9633), PNorm: 189.3161, GNorm: 0.4957
Epoch 00265: reducing learning rate of group 0 to 2.7249e-05.
[264/299] timecost: 60.14, lr: 0.000027, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0073, R2: 0.9983), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0479, R2: 0.9649), PNorm: 189.3171, GNorm: 0.3495
[265/299] timecost: 60.43, lr: 0.000027, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0071, R2: 0.9980), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0488, R2: 0.9633), PNorm: 189.3191, GNorm: 0.4582
[266/299] timecost: 59.57, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0071, R2: 0.9984), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0487, R2: 0.9631), PNorm: 189.3194, GNorm: 0.4228
[267/299] timecost: 60.33, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0070, R2: 0.9985), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0490, R2: 0.9629), PNorm: 189.3215, GNorm: 0.3326
[268/299] timecost: 60.63, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0070, R2: 0.9981), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0486, R2: 0.9635), PNorm: 189.3230, GNorm: 0.4003
[269/299] timecost: 60.55, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0067, R2: 0.9984), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0482, R2: 0.9643), PNorm: 189.3244, GNorm: 0.3699
[270/299] timecost: 59.45, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0069, R2: 0.9984), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0490, R2: 0.9633), PNorm: 189.3253, GNorm: 0.3733
[271/299] timecost: 58.90, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0067, R2: 0.9985), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0484, R2: 0.9639), PNorm: 189.3265, GNorm: 0.3473
[272/299] timecost: 59.43, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0067, R2: 0.9987), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0483, R2: 0.9640), PNorm: 189.3274, GNorm: 0.2864
[273/299] timecost: 59.69, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0065, R2: 0.9986), Valid: (LOSS: 0.0306, MAE: 0.0306, RMSE: 0.0474, R2: 0.9656), PNorm: 189.3285, GNorm: 0.2929
[274/299] timecost: 59.77, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0067, R2: 0.9986), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0479, R2: 0.9648), PNorm: 189.3297, GNorm: 0.5000
[275/299] timecost: 60.72, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0068, R2: 0.9983), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0489, R2: 0.9632), PNorm: 189.3304, GNorm: 0.3415
[276/299] timecost: 61.47, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0069, R2: 0.9983), Valid: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0474, R2: 0.9654), PNorm: 189.3323, GNorm: 0.3345
[277/299] timecost: 62.15, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0066, R2: 0.9987), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0483, R2: 0.9642), PNorm: 189.3336, GNorm: 0.3592
[278/299] timecost: 62.02, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0064, R2: 0.9986), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0481, R2: 0.9649), PNorm: 189.3352, GNorm: 0.5000
[279/299] timecost: 60.43, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0066, R2: 0.9985), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0489, R2: 0.9633), PNorm: 189.3367, GNorm: 0.3740
[280/299] timecost: 61.54, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0064, R2: 0.9986), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0493, R2: 0.9626), PNorm: 189.3374, GNorm: 0.3739
[281/299] timecost: 62.25, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0067, R2: 0.9986), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0483, R2: 0.9649), PNorm: 189.3393, GNorm: 0.4051
[282/299] timecost: 61.94, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0066, R2: 0.9984), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0481, R2: 0.9644), PNorm: 189.3403, GNorm: 0.3306
[283/299] timecost: 62.33, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0066, R2: 0.9985), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0481, R2: 0.9644), PNorm: 189.3418, GNorm: 0.4101
[284/299] timecost: 61.68, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0062, R2: 0.9983), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0490, R2: 0.9634), PNorm: 189.3428, GNorm: 0.2963
[285/299] timecost: 62.26, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0064, R2: 0.9984), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0482, R2: 0.9644), PNorm: 189.3435, GNorm: 0.3545
[286/299] timecost: 62.11, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0064, R2: 0.9986), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0480, R2: 0.9646), PNorm: 189.3453, GNorm: 0.3269
[287/299] timecost: 61.86, lr: 0.000027, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0063, R2: 0.9987), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0482, R2: 0.9642), PNorm: 189.3463, GNorm: 0.3261
[288/299] timecost: 62.48, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0066, R2: 0.9987), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0484, R2: 0.9643), PNorm: 189.3475, GNorm: 0.3666
Epoch 00290: reducing learning rate of group 0 to 2.3162e-05.
[289/299] timecost: 62.25, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0063, R2: 0.9987), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0482, R2: 0.9644), PNorm: 189.3489, GNorm: 0.5000
[290/299] timecost: 62.76, lr: 0.000023, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0064, R2: 0.9985), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0480, R2: 0.9645), PNorm: 189.3502, GNorm: 0.4990
[291/299] timecost: 62.37, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0061, R2: 0.9987), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0487, R2: 0.9635), PNorm: 189.3509, GNorm: 0.4413
[292/299] timecost: 62.23, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0059, R2: 0.9987), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0479, R2: 0.9648), PNorm: 189.3516, GNorm: 0.3511
[293/299] timecost: 62.12, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0059, R2: 0.9987), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0487, R2: 0.9635), PNorm: 189.3525, GNorm: 0.3737
[294/299] timecost: 61.80, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0061, R2: 0.9986), Valid: (LOSS: 0.0309, MAE: 0.0309, RMSE: 0.0482, R2: 0.9643), PNorm: 189.3536, GNorm: 0.5000
[295/299] timecost: 62.00, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0058, R2: 0.9987), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0482, R2: 0.9642), PNorm: 189.3544, GNorm: 0.4282
[296/299] timecost: 61.73, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0058, R2: 0.9981), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0478, R2: 0.9650), PNorm: 189.3555, GNorm: 0.3794
