cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 67.24, lr: 0.000030, Train: (LOSS: 0.2319, MAE: 0.2319, RMSE: 0.2710, R2: -0.0279), Valid: (LOSS: 0.2107, MAE: 0.2107, RMSE: 0.2620, R2: -0.0687), PNorm: 174.3683, GNorm: 1.6920
[199/299] timecost: 71.27, lr: 0.000020, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0193, R2: 0.9926), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0616, R2: 0.9384), PNorm: 144.4933, GNorm: 0.9778
[200/299] timecost: 71.25, lr: 0.000020, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0197, R2: 0.9919), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0614, R2: 0.9377), PNorm: 144.3911, GNorm: 0.8325
[201/299] timecost: 70.60, lr: 0.000020, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0189, R2: 0.9918), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0614, R2: 0.9395), PNorm: 144.2886, GNorm: 0.9529
[202/299] timecost: 70.74, lr: 0.000020, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0199, R2: 0.9917), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0619, R2: 0.9378), PNorm: 144.1873, GNorm: 0.8634
[203/299] timecost: 70.49, lr: 0.000020, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0187, R2: 0.9931), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0604, R2: 0.9406), PNorm: 144.0856, GNorm: 0.7113
[204/299] timecost: 70.55, lr: 0.000020, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0191, R2: 0.9921), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0622, R2: 0.9371), PNorm: 143.9839, GNorm: 0.9837
Epoch 00206: reducing learning rate of group 0 to 1.7715e-05.
[205/299] timecost: 71.04, lr: 0.000018, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0186, R2: 0.9934), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0610, R2: 0.9392), PNorm: 143.8822, GNorm: 0.8692
[206/299] timecost: 70.91, lr: 0.000018, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0185, R2: 0.9932), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0595, R2: 0.9427), PNorm: 143.7912, GNorm: 0.9733
[207/299] timecost: 70.62, lr: 0.000018, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0181, R2: 0.9936), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0603, R2: 0.9409), PNorm: 143.7005, GNorm: 0.9940
[208/299] timecost: 70.64, lr: 0.000018, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0177, R2: 0.9930), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0615, R2: 0.9381), PNorm: 143.6095, GNorm: 0.7088
[209/299] timecost: 70.37, lr: 0.000018, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0179, R2: 0.9933), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0602, R2: 0.9410), PNorm: 143.5190, GNorm: 0.7486
[210/299] timecost: 70.74, lr: 0.000018, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0183, R2: 0.9932), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0626, R2: 0.9373), PNorm: 143.4290, GNorm: 1.1509
[211/299] timecost: 70.97, lr: 0.000018, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0179, R2: 0.9935), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0627, R2: 0.9362), PNorm: 143.3398, GNorm: 0.8172
[212/299] timecost: 70.27, lr: 0.000018, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0175, R2: 0.9935), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0630, R2: 0.9360), PNorm: 143.2499, GNorm: 0.8974
[213/299] timecost: 70.84, lr: 0.000018, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0176, R2: 0.9935), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0611, R2: 0.9398), PNorm: 143.1603, GNorm: 0.6797
[214/299] timecost: 70.45, lr: 0.000018, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0178, R2: 0.9935), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0635, R2: 0.9338), PNorm: 143.0715, GNorm: 0.7621
[215/299] timecost: 71.58, lr: 0.000018, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0176, R2: 0.9935), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0610, R2: 0.9402), PNorm: 142.9826, GNorm: 0.7365
[216/299] timecost: 71.03, lr: 0.000018, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0180, R2: 0.9932), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0617, R2: 0.9378), PNorm: 142.8937, GNorm: 0.7022
[217/299] timecost: 71.84, lr: 0.000018, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0182, R2: 0.9926), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0604, R2: 0.9413), PNorm: 142.8055, GNorm: 1.0647
[218/299] timecost: 71.40, lr: 0.000018, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0173, R2: 0.9933), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0623, R2: 0.9367), PNorm: 142.7170, GNorm: 0.7174
[219/299] timecost: 71.12, lr: 0.000018, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0179, R2: 0.9931), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0622, R2: 0.9367), PNorm: 142.6294, GNorm: 1.0714
[220/299] timecost: 71.31, lr: 0.000018, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0176, R2: 0.9936), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0607, R2: 0.9400), PNorm: 142.5430, GNorm: 0.7648
[221/299] timecost: 70.98, lr: 0.000018, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0169, R2: 0.9942), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0606, R2: 0.9403), PNorm: 142.4557, GNorm: 0.7768
[222/299] timecost: 71.11, lr: 0.000018, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0178, R2: 0.9929), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0640, R2: 0.9335), PNorm: 142.3692, GNorm: 0.8956
[223/299] timecost: 70.93, lr: 0.000018, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0173, R2: 0.9939), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0614, R2: 0.9394), PNorm: 142.2831, GNorm: 0.8007
[224/299] timecost: 71.02, lr: 0.000018, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0171, R2: 0.9939), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0628, R2: 0.9367), PNorm: 142.1965, GNorm: 1.1034
[225/299] timecost: 71.47, lr: 0.000018, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0166, R2: 0.9942), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0606, R2: 0.9406), PNorm: 142.1106, GNorm: 0.8718
Epoch 00227: reducing learning rate of group 0 to 1.5943e-05.
[226/299] timecost: 71.29, lr: 0.000016, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0175, R2: 0.9936), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0621, R2: 0.9374), PNorm: 142.0253, GNorm: 0.9421
[227/299] timecost: 70.87, lr: 0.000016, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0165, R2: 0.9941), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0631, R2: 0.9360), PNorm: 141.9481, GNorm: 0.9234
[228/299] timecost: 70.69, lr: 0.000016, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0170, R2: 0.9936), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0624, R2: 0.9371), PNorm: 141.8711, GNorm: 0.6249
[229/299] timecost: 70.57, lr: 0.000016, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0161, R2: 0.9940), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0613, R2: 0.9386), PNorm: 141.7941, GNorm: 1.2175
[230/299] timecost: 71.26, lr: 0.000016, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0170, R2: 0.9939), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0621, R2: 0.9372), PNorm: 141.7178, GNorm: 1.0024
[231/299] timecost: 71.50, lr: 0.000016, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0165, R2: 0.9944), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0612, R2: 0.9389), PNorm: 141.6412, GNorm: 1.3234
[232/299] timecost: 71.23, lr: 0.000016, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0165, R2: 0.9945), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0618, R2: 0.9381), PNorm: 141.5652, GNorm: 0.9857
[233/299] timecost: 70.86, lr: 0.000016, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0161, R2: 0.9946), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0617, R2: 0.9382), PNorm: 141.4886, GNorm: 0.8437
[234/299] timecost: 70.75, lr: 0.000016, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0163, R2: 0.9942), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0610, R2: 0.9390), PNorm: 141.4126, GNorm: 0.9410
[235/299] timecost: 70.91, lr: 0.000016, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0158, R2: 0.9932), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0605, R2: 0.9409), PNorm: 141.3365, GNorm: 0.9911
[236/299] timecost: 70.99, lr: 0.000016, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0160, R2: 0.9941), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0603, R2: 0.9412), PNorm: 141.2603, GNorm: 1.0963
[237/299] timecost: 71.83, lr: 0.000016, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0159, R2: 0.9946), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0637, R2: 0.9337), PNorm: 141.1843, GNorm: 0.7381
[238/299] timecost: 71.48, lr: 0.000016, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0160, R2: 0.9942), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0621, R2: 0.9371), PNorm: 141.1090, GNorm: 0.9663
[239/299] timecost: 70.78, lr: 0.000016, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0156, R2: 0.9947), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0621, R2: 0.9376), PNorm: 141.0334, GNorm: 1.0360
[240/299] timecost: 71.09, lr: 0.000016, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0157, R2: 0.9951), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0634, R2: 0.9343), PNorm: 140.9580, GNorm: 0.8110
[241/299] timecost: 71.02, lr: 0.000016, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0155, R2: 0.9948), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0627, R2: 0.9363), PNorm: 140.8828, GNorm: 0.8013
[242/299] timecost: 70.79, lr: 0.000016, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0153, R2: 0.9950), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0619, R2: 0.9382), PNorm: 140.8081, GNorm: 0.8448
[243/299] timecost: 70.60, lr: 0.000016, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0153, R2: 0.9944), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0620, R2: 0.9377), PNorm: 140.7331, GNorm: 0.9582
[244/299] timecost: 70.80, lr: 0.000016, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0155, R2: 0.9946), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0636, R2: 0.9346), PNorm: 140.6585, GNorm: 0.7868
[245/299] timecost: 70.92, lr: 0.000016, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0153, R2: 0.9939), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0616, R2: 0.9386), PNorm: 140.5839, GNorm: 0.6985
[246/299] timecost: 71.43, lr: 0.000016, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0152, R2: 0.9947), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0621, R2: 0.9371), PNorm: 140.5088, GNorm: 0.8081
Epoch 00248: reducing learning rate of group 0 to 1.4349e-05.
[247/299] timecost: 71.48, lr: 0.000014, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0148, R2: 0.9947), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0619, R2: 0.9383), PNorm: 140.4345, GNorm: 0.7822
[248/299] timecost: 71.43, lr: 0.000014, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0147, R2: 0.9952), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0610, R2: 0.9401), PNorm: 140.3677, GNorm: 0.7396
[249/299] timecost: 71.45, lr: 0.000014, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0142, R2: 0.9955), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0629, R2: 0.9350), PNorm: 140.3009, GNorm: 0.9395
[250/299] timecost: 70.93, lr: 0.000014, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0147, R2: 0.9940), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0628, R2: 0.9362), PNorm: 140.2341, GNorm: 0.6764
[251/299] timecost: 71.20, lr: 0.000014, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0148, R2: 0.9955), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0620, R2: 0.9373), PNorm: 140.1678, GNorm: 0.9596
[252/299] timecost: 70.54, lr: 0.000014, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0145, R2: 0.9951), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0620, R2: 0.9374), PNorm: 140.1014, GNorm: 1.1942
[253/299] timecost: 71.31, lr: 0.000014, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0140, R2: 0.9954), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0623, R2: 0.9362), PNorm: 140.0350, GNorm: 0.8156
[254/299] timecost: 70.56, lr: 0.000014, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0138, R2: 0.9950), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0631, R2: 0.9358), PNorm: 139.9686, GNorm: 0.9412
[255/299] timecost: 70.47, lr: 0.000014, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0138, R2: 0.9956), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0637, R2: 0.9345), PNorm: 139.9021, GNorm: 1.1172
[256/299] timecost: 71.49, lr: 0.000014, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0144, R2: 0.9954), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0617, R2: 0.9388), PNorm: 139.8362, GNorm: 1.0058
[257/299] timecost: 70.51, lr: 0.000014, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0138, R2: 0.9954), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0643, R2: 0.9323), PNorm: 139.7698, GNorm: 0.8000
[258/299] timecost: 70.74, lr: 0.000014, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0141, R2: 0.9956), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0643, R2: 0.9329), PNorm: 139.7042, GNorm: 0.8923
[259/299] timecost: 71.56, lr: 0.000014, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0138, R2: 0.9950), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0655, R2: 0.9303), PNorm: 139.6384, GNorm: 0.8263
[260/299] timecost: 70.61, lr: 0.000014, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0139, R2: 0.9954), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0634, R2: 0.9347), PNorm: 139.5725, GNorm: 0.8843
[261/299] timecost: 70.80, lr: 0.000014, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0134, R2: 0.9959), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0635, R2: 0.9345), PNorm: 139.5070, GNorm: 0.8998
[262/299] timecost: 71.27, lr: 0.000014, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0135, R2: 0.9956), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0620, R2: 0.9381), PNorm: 139.4410, GNorm: 1.0889
[263/299] timecost: 71.69, lr: 0.000014, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0134, R2: 0.9960), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0637, R2: 0.9342), PNorm: 139.3755, GNorm: 0.9007
[264/299] timecost: 71.50, lr: 0.000014, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0137, R2: 0.9957), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0615, R2: 0.9387), PNorm: 139.3105, GNorm: 0.7719
[265/299] timecost: 71.23, lr: 0.000014, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0140, R2: 0.9959), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0604, R2: 0.9409), PNorm: 139.2454, GNorm: 0.9203
[266/299] timecost: 70.86, lr: 0.000014, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0135, R2: 0.9956), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0629, R2: 0.9361), PNorm: 139.1807, GNorm: 0.8894
[267/299] timecost: 71.34, lr: 0.000014, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0135, R2: 0.9960), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0619, R2: 0.9379), PNorm: 139.1160, GNorm: 0.7648
Epoch 00269: reducing learning rate of group 0 to 1.2914e-05.
[268/299] timecost: 70.54, lr: 0.000013, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0142, R2: 0.9960), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0626, R2: 0.9363), PNorm: 139.0518, GNorm: 0.9576
[269/299] timecost: 70.36, lr: 0.000013, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0135, R2: 0.9960), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0623, R2: 0.9368), PNorm: 138.9941, GNorm: 0.7828
[270/299] timecost: 71.26, lr: 0.000013, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0132, R2: 0.9962), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0609, R2: 0.9402), PNorm: 138.9366, GNorm: 0.8070
[271/299] timecost: 71.22, lr: 0.000013, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0131, R2: 0.9962), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0622, R2: 0.9373), PNorm: 138.8790, GNorm: 0.8542
[272/299] timecost: 70.89, lr: 0.000013, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0131, R2: 0.9955), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0604, R2: 0.9414), PNorm: 138.8219, GNorm: 1.2100
[273/299] timecost: 71.45, lr: 0.000013, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0130, R2: 0.9956), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0631, R2: 0.9354), PNorm: 138.7644, GNorm: 0.8591
[274/299] timecost: 71.11, lr: 0.000013, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0125, R2: 0.9962), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0632, R2: 0.9353), PNorm: 138.7072, GNorm: 0.8908
[275/299] timecost: 71.20, lr: 0.000013, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0136, R2: 0.9962), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0627, R2: 0.9362), PNorm: 138.6506, GNorm: 0.8642
[276/299] timecost: 70.99, lr: 0.000013, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0128, R2: 0.9963), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0639, R2: 0.9341), PNorm: 138.5936, GNorm: 0.9544
[277/299] timecost: 70.50, lr: 0.000013, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0128, R2: 0.9959), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0643, R2: 0.9332), PNorm: 138.5374, GNorm: 0.9893
[278/299] timecost: 70.69, lr: 0.000013, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0124, R2: 0.9962), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0625, R2: 0.9365), PNorm: 138.4810, GNorm: 0.7520
[279/299] timecost: 70.69, lr: 0.000013, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0125, R2: 0.9961), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0622, R2: 0.9373), PNorm: 138.4248, GNorm: 0.7113
[280/299] timecost: 71.31, lr: 0.000013, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0124, R2: 0.9964), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0639, R2: 0.9332), PNorm: 138.3685, GNorm: 0.6678
[281/299] timecost: 71.29, lr: 0.000013, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0123, R2: 0.9966), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0643, R2: 0.9330), PNorm: 138.3127, GNorm: 0.8070
[282/299] timecost: 70.99, lr: 0.000013, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0125, R2: 0.9963), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0629, R2: 0.9363), PNorm: 138.2566, GNorm: 0.8780
[283/299] timecost: 70.93, lr: 0.000013, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0123, R2: 0.9964), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0622, R2: 0.9376), PNorm: 138.2006, GNorm: 0.9468
[284/299] timecost: 70.81, lr: 0.000013, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0122, R2: 0.9965), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0636, R2: 0.9345), PNorm: 138.1443, GNorm: 0.8393
[285/299] timecost: 70.32, lr: 0.000013, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0120, R2: 0.9964), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0625, R2: 0.9368), PNorm: 138.0886, GNorm: 0.8043
[286/299] timecost: 70.30, lr: 0.000013, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0123, R2: 0.9963), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0627, R2: 0.9363), PNorm: 138.0330, GNorm: 1.1708
[287/299] timecost: 70.26, lr: 0.000013, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0121, R2: 0.9965), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0619, R2: 0.9379), PNorm: 137.9776, GNorm: 0.7702
[288/299] timecost: 70.63, lr: 0.000013, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0122, R2: 0.9966), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0635, R2: 0.9347), PNorm: 137.9215, GNorm: 0.7827
Epoch 00290: reducing learning rate of group 0 to 1.1623e-05.
[289/299] timecost: 71.32, lr: 0.000012, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0123, R2: 0.9966), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0630, R2: 0.9356), PNorm: 137.8667, GNorm: 0.8163
[290/299] timecost: 71.42, lr: 0.000012, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0120, R2: 0.9967), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0629, R2: 0.9359), PNorm: 137.8168, GNorm: 0.8025
[291/299] timecost: 71.22, lr: 0.000012, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0116, R2: 0.9964), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0630, R2: 0.9353), PNorm: 137.7672, GNorm: 0.9200
[292/299] timecost: 70.73, lr: 0.000012, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0121, R2: 0.9963), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0628, R2: 0.9363), PNorm: 137.7176, GNorm: 0.6602
[293/299] timecost: 70.22, lr: 0.000012, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0116, R2: 0.9965), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0630, R2: 0.9357), PNorm: 137.6681, GNorm: 0.7969
[294/299] timecost: 70.89, lr: 0.000012, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0116, R2: 0.9964), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0623, R2: 0.9373), PNorm: 137.6189, GNorm: 0.7393
[295/299] timecost: 70.83, lr: 0.000012, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0114, R2: 0.9969), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0617, R2: 0.9376), PNorm: 137.5699, GNorm: 0.7768
[296/299] timecost: 70.64, lr: 0.000012, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0114, R2: 0.9969), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0629, R2: 0.9358), PNorm: 137.5206, GNorm: 0.5685
[297/299] timecost: 71.04, lr: 0.000012, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0116, R2: 0.9965), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0622, R2: 0.9371), PNorm: 137.4713, GNorm: 0.6086
