cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 62.68, lr: 0.000100, Train: (LOSS: 0.2700, MAE: 0.2700, RMSE: 0.3305, R2: -0.6182), Valid: (LOSS: 0.4030, MAE: 0.4030, RMSE: 0.4542, R2: -2.2405), PNorm: 187.0264, GNorm: 0.5000
[198/299] timecost: 58.51, lr: 0.000044, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0113, R2: 0.9981), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0523, R2: 0.9570), PNorm: 189.3463, GNorm: 0.5000
[199/299] timecost: 59.54, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0105, R2: 0.9982), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0526, R2: 0.9567), PNorm: 189.3503, GNorm: 0.5000
[200/299] timecost: 58.90, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0102, R2: 0.9984), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0526, R2: 0.9564), PNorm: 189.3530, GNorm: 0.4059
[201/299] timecost: 59.59, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0099, R2: 0.9984), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0532, R2: 0.9553), PNorm: 189.3551, GNorm: 0.5000
[202/299] timecost: 59.25, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0101, R2: 0.9984), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0524, R2: 0.9570), PNorm: 189.3586, GNorm: 0.5000
[203/299] timecost: 58.87, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0105, R2: 0.9982), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0532, R2: 0.9558), PNorm: 189.3612, GNorm: 0.4546
[204/299] timecost: 59.28, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0102, R2: 0.9983), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0533, R2: 0.9554), PNorm: 189.3642, GNorm: 0.4377
[205/299] timecost: 58.97, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0100, R2: 0.9984), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0537, R2: 0.9547), PNorm: 189.3670, GNorm: 0.3819
[206/299] timecost: 58.88, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0102, R2: 0.9984), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0530, R2: 0.9557), PNorm: 189.3704, GNorm: 0.4033
[207/299] timecost: 59.17, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0099, R2: 0.9983), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0540, R2: 0.9541), PNorm: 189.3743, GNorm: 0.5000
[208/299] timecost: 59.67, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0098, R2: 0.9985), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0532, R2: 0.9558), PNorm: 189.3759, GNorm: 0.3999
[209/299] timecost: 58.86, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0102, R2: 0.9983), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0547, R2: 0.9529), PNorm: 189.3801, GNorm: 0.3544
[210/299] timecost: 58.91, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0100, R2: 0.9984), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0533, R2: 0.9551), PNorm: 189.3831, GNorm: 0.4386
[211/299] timecost: 59.16, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0102, R2: 0.9984), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0531, R2: 0.9557), PNorm: 189.3861, GNorm: 0.4286
[212/299] timecost: 58.87, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0094, R2: 0.9986), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0528, R2: 0.9564), PNorm: 189.3890, GNorm: 0.5000
[213/299] timecost: 59.80, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0093, R2: 0.9986), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0530, R2: 0.9557), PNorm: 189.3924, GNorm: 0.5000
Epoch 00215: reducing learning rate of group 0 to 3.7715e-05.
[214/299] timecost: 59.35, lr: 0.000038, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0095, R2: 0.9985), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0523, R2: 0.9572), PNorm: 189.3954, GNorm: 0.5000
[215/299] timecost: 59.31, lr: 0.000038, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0088, R2: 0.9987), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0526, R2: 0.9566), PNorm: 189.3965, GNorm: 0.4254
[216/299] timecost: 59.16, lr: 0.000038, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0086, R2: 0.9987), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0534, R2: 0.9555), PNorm: 189.3985, GNorm: 0.4908
[217/299] timecost: 60.73, lr: 0.000038, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0086, R2: 0.9988), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0526, R2: 0.9566), PNorm: 189.4012, GNorm: 0.4389
[218/299] timecost: 60.21, lr: 0.000038, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0083, R2: 0.9989), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0520, R2: 0.9577), PNorm: 189.4042, GNorm: 0.5000
[219/299] timecost: 59.02, lr: 0.000038, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0087, R2: 0.9988), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0523, R2: 0.9573), PNorm: 189.4067, GNorm: 0.4675
[220/299] timecost: 58.39, lr: 0.000038, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0083, R2: 0.9989), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0520, R2: 0.9578), PNorm: 189.4086, GNorm: 0.5000
[221/299] timecost: 60.07, lr: 0.000038, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0086, R2: 0.9988), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0529, R2: 0.9558), PNorm: 189.4102, GNorm: 0.4245
[222/299] timecost: 60.41, lr: 0.000038, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0087, R2: 0.9988), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0523, R2: 0.9568), PNorm: 189.4131, GNorm: 0.4189
[223/299] timecost: 59.43, lr: 0.000038, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0082, R2: 0.9989), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0514, R2: 0.9583), PNorm: 189.4153, GNorm: 0.4018
[224/299] timecost: 59.01, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0083, R2: 0.9988), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0519, R2: 0.9578), PNorm: 189.4173, GNorm: 0.5000
[225/299] timecost: 58.70, lr: 0.000038, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0085, R2: 0.9989), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0530, R2: 0.9560), PNorm: 189.4191, GNorm: 0.4334
[226/299] timecost: 59.06, lr: 0.000038, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0080, R2: 0.9989), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0522, R2: 0.9571), PNorm: 189.4213, GNorm: 0.4525
[227/299] timecost: 58.91, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0082, R2: 0.9988), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0525, R2: 0.9567), PNorm: 189.4235, GNorm: 0.5000
[228/299] timecost: 59.26, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0083, R2: 0.9989), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0526, R2: 0.9564), PNorm: 189.4257, GNorm: 0.4650
[229/299] timecost: 58.51, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0081, R2: 0.9989), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0531, R2: 0.9555), PNorm: 189.4283, GNorm: 0.4097
[230/299] timecost: 62.18, lr: 0.000038, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0081, R2: 0.9989), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0528, R2: 0.9563), PNorm: 189.4313, GNorm: 0.5000
[231/299] timecost: 62.29, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0080, R2: 0.9990), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0529, R2: 0.9560), PNorm: 189.4336, GNorm: 0.4792
[232/299] timecost: 62.20, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0080, R2: 0.9989), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0514, R2: 0.9583), PNorm: 189.4350, GNorm: 0.5000
[233/299] timecost: 62.16, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0081, R2: 0.9989), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0528, R2: 0.9559), PNorm: 189.4379, GNorm: 0.3689
Epoch 00235: reducing learning rate of group 0 to 3.2058e-05.
[234/299] timecost: 62.38, lr: 0.000032, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0082, R2: 0.9989), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0530, R2: 0.9556), PNorm: 189.4397, GNorm: 0.5000
[235/299] timecost: 62.16, lr: 0.000032, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0079, R2: 0.9990), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0523, R2: 0.9570), PNorm: 189.4420, GNorm: 0.4627
[236/299] timecost: 62.18, lr: 0.000032, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0072, R2: 0.9990), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0519, R2: 0.9575), PNorm: 189.4431, GNorm: 0.4872
[237/299] timecost: 61.91, lr: 0.000032, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0074, R2: 0.9991), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0526, R2: 0.9564), PNorm: 189.4446, GNorm: 0.5000
[238/299] timecost: 60.38, lr: 0.000032, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0077, R2: 0.9990), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0531, R2: 0.9554), PNorm: 189.4467, GNorm: 0.4377
[239/299] timecost: 58.70, lr: 0.000032, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0526, R2: 0.9564), PNorm: 189.4486, GNorm: 0.5000
[240/299] timecost: 58.31, lr: 0.000032, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0532, R2: 0.9555), PNorm: 189.4497, GNorm: 0.4327
[241/299] timecost: 58.57, lr: 0.000032, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0069, R2: 0.9992), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0533, R2: 0.9552), PNorm: 189.4515, GNorm: 0.5000
[242/299] timecost: 58.41, lr: 0.000032, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0073, R2: 0.9991), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0531, R2: 0.9554), PNorm: 189.4540, GNorm: 0.4924
[243/299] timecost: 58.67, lr: 0.000032, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0074, R2: 0.9991), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0531, R2: 0.9553), PNorm: 189.4551, GNorm: 0.4028
[244/299] timecost: 58.71, lr: 0.000032, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0524, R2: 0.9568), PNorm: 189.4568, GNorm: 0.5000
[245/299] timecost: 58.41, lr: 0.000032, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0520, R2: 0.9574), PNorm: 189.4586, GNorm: 0.3890
[246/299] timecost: 58.19, lr: 0.000032, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0072, R2: 0.9992), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0519, R2: 0.9575), PNorm: 189.4607, GNorm: 0.4300
[247/299] timecost: 58.16, lr: 0.000032, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0072, R2: 0.9991), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0524, R2: 0.9567), PNorm: 189.4623, GNorm: 0.5000
[248/299] timecost: 58.37, lr: 0.000032, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0072, R2: 0.9991), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0528, R2: 0.9560), PNorm: 189.4638, GNorm: 0.5000
[249/299] timecost: 58.47, lr: 0.000032, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0532, R2: 0.9556), PNorm: 189.4653, GNorm: 0.4872
Epoch 00251: reducing learning rate of group 0 to 2.7249e-05.
[250/299] timecost: 58.56, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0071, R2: 0.9992), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0524, R2: 0.9566), PNorm: 189.4668, GNorm: 0.5000
[251/299] timecost: 58.41, lr: 0.000027, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0068, R2: 0.9992), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0524, R2: 0.9569), PNorm: 189.4681, GNorm: 0.4114
[252/299] timecost: 59.64, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0064, R2: 0.9993), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0529, R2: 0.9561), PNorm: 189.4693, GNorm: 0.5000
[253/299] timecost: 59.98, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0524, R2: 0.9568), PNorm: 189.4698, GNorm: 0.5000
[254/299] timecost: 58.58, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0519, R2: 0.9576), PNorm: 189.4716, GNorm: 0.4044
[255/299] timecost: 58.17, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0525, R2: 0.9567), PNorm: 189.4727, GNorm: 0.4983
[256/299] timecost: 58.41, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0062, R2: 0.9993), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0523, R2: 0.9569), PNorm: 189.4743, GNorm: 0.4641
[257/299] timecost: 58.31, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0062, R2: 0.9993), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0530, R2: 0.9558), PNorm: 189.4757, GNorm: 0.4440
[258/299] timecost: 58.36, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0062, R2: 0.9993), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0522, R2: 0.9570), PNorm: 189.4771, GNorm: 0.4043
[259/299] timecost: 58.52, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0519, R2: 0.9576), PNorm: 189.4785, GNorm: 0.5000
[260/299] timecost: 58.06, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0062, R2: 0.9993), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0521, R2: 0.9574), PNorm: 189.4794, GNorm: 0.3842
[261/299] timecost: 58.15, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0520, R2: 0.9574), PNorm: 189.4806, GNorm: 0.5000
[262/299] timecost: 58.39, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0059, R2: 0.9994), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0521, R2: 0.9573), PNorm: 189.4817, GNorm: 0.4250
[263/299] timecost: 58.20, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0062, R2: 0.9994), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0529, R2: 0.9560), PNorm: 189.4832, GNorm: 0.3665
[264/299] timecost: 58.32, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0061, R2: 0.9994), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0525, R2: 0.9567), PNorm: 189.4843, GNorm: 0.5000
[265/299] timecost: 58.24, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0058, R2: 0.9994), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0530, R2: 0.9558), PNorm: 189.4865, GNorm: 0.4532
Epoch 00267: reducing learning rate of group 0 to 2.3162e-05.
[266/299] timecost: 58.22, lr: 0.000023, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0061, R2: 0.9993), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0529, R2: 0.9559), PNorm: 189.4871, GNorm: 0.3955
[267/299] timecost: 58.73, lr: 0.000023, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0058, R2: 0.9994), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0524, R2: 0.9566), PNorm: 189.4877, GNorm: 0.5000
[268/299] timecost: 59.39, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0525, R2: 0.9565), PNorm: 189.4885, GNorm: 0.4659
[269/299] timecost: 59.44, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0055, R2: 0.9995), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0523, R2: 0.9569), PNorm: 189.4897, GNorm: 0.4601
[270/299] timecost: 59.36, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0055, R2: 0.9994), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0524, R2: 0.9567), PNorm: 189.4907, GNorm: 0.5000
[271/299] timecost: 59.27, lr: 0.000023, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0058, R2: 0.9994), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0529, R2: 0.9558), PNorm: 189.4919, GNorm: 0.4338
[272/299] timecost: 59.50, lr: 0.000023, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0522, R2: 0.9569), PNorm: 189.4926, GNorm: 0.4482
[273/299] timecost: 59.49, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0056, R2: 0.9995), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0528, R2: 0.9560), PNorm: 189.4934, GNorm: 0.5000
[274/299] timecost: 59.79, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0522, R2: 0.9572), PNorm: 189.4946, GNorm: 0.4690
[275/299] timecost: 59.79, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0525, R2: 0.9566), PNorm: 189.4955, GNorm: 0.4408
[276/299] timecost: 60.13, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0054, R2: 0.9995), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0521, R2: 0.9572), PNorm: 189.4965, GNorm: 0.4197
[277/299] timecost: 60.03, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0054, R2: 0.9995), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0530, R2: 0.9556), PNorm: 189.4974, GNorm: 0.3807
[278/299] timecost: 60.35, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0055, R2: 0.9995), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0523, R2: 0.9567), PNorm: 189.4982, GNorm: 0.4836
[279/299] timecost: 60.05, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0055, R2: 0.9995), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0523, R2: 0.9568), PNorm: 189.4990, GNorm: 0.4783
[280/299] timecost: 60.46, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0054, R2: 0.9994), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0525, R2: 0.9566), PNorm: 189.5003, GNorm: 0.3486
[281/299] timecost: 62.30, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0055, R2: 0.9994), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0529, R2: 0.9559), PNorm: 189.5013, GNorm: 0.5000
Epoch 00283: reducing learning rate of group 0 to 1.9687e-05.
[282/299] timecost: 62.22, lr: 0.000020, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0054, R2: 0.9995), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0522, R2: 0.9570), PNorm: 189.5024, GNorm: 0.4803
[283/299] timecost: 61.79, lr: 0.000020, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0523, R2: 0.9569), PNorm: 189.5030, GNorm: 0.3877
[284/299] timecost: 59.51, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0050, R2: 0.9995), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0519, R2: 0.9575), PNorm: 189.5033, GNorm: 0.4830
[285/299] timecost: 59.19, lr: 0.000020, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0048, R2: 0.9995), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0521, R2: 0.9571), PNorm: 189.5038, GNorm: 0.4356
[286/299] timecost: 59.34, lr: 0.000020, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0049, R2: 0.9995), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0522, R2: 0.9571), PNorm: 189.5042, GNorm: 0.4399
[287/299] timecost: 59.69, lr: 0.000020, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0052, R2: 0.9995), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0521, R2: 0.9573), PNorm: 189.5055, GNorm: 0.5000
[288/299] timecost: 59.31, lr: 0.000020, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0523, R2: 0.9569), PNorm: 189.5060, GNorm: 0.5000
[289/299] timecost: 59.87, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0050, R2: 0.9995), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0518, R2: 0.9578), PNorm: 189.5068, GNorm: 0.4866
[290/299] timecost: 59.24, lr: 0.000020, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0051, R2: 0.9996), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0521, R2: 0.9572), PNorm: 189.5072, GNorm: 0.3561
[291/299] timecost: 59.45, lr: 0.000020, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0052, R2: 0.9995), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0522, R2: 0.9570), PNorm: 189.5086, GNorm: 0.4603
[292/299] timecost: 59.28, lr: 0.000020, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0049, R2: 0.9996), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0518, R2: 0.9577), PNorm: 189.5090, GNorm: 0.5000
[293/299] timecost: 59.39, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0049, R2: 0.9995), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0522, R2: 0.9571), PNorm: 189.5101, GNorm: 0.4505
[294/299] timecost: 59.12, lr: 0.000020, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0049, R2: 0.9995), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0521, R2: 0.9572), PNorm: 189.5101, GNorm: 0.4308
[295/299] timecost: 58.57, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0049, R2: 0.9995), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0522, R2: 0.9572), PNorm: 189.5115, GNorm: 0.5000
[296/299] timecost: 58.47, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0049, R2: 0.9996), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0520, R2: 0.9574), PNorm: 189.5120, GNorm: 0.4277
