cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 61.10, lr: 0.000100, Train: (LOSS: 0.2105, MAE: 0.2105, RMSE: 0.2578, R2: 0.0304), Valid: (LOSS: 0.1757, MAE: 0.1757, RMSE: 0.2297, R2: 0.2844), PNorm: 187.0395, GNorm: 0.5000
[198/299] timecost: 60.10, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0160, R2: 0.9918), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0685, R2: 0.9297), PNorm: 188.7717, GNorm: 0.4560
[199/299] timecost: 60.40, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0161, R2: 0.9931), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0685, R2: 0.9298), PNorm: 188.7731, GNorm: 0.5000
[200/299] timecost: 60.45, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0158, R2: 0.9916), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0689, R2: 0.9290), PNorm: 188.7745, GNorm: 0.4449
[201/299] timecost: 60.22, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0149, R2: 0.9922), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0675, R2: 0.9320), PNorm: 188.7763, GNorm: 0.4089
[202/299] timecost: 59.48, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0159, R2: 0.9920), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0687, R2: 0.9298), PNorm: 188.7775, GNorm: 0.5000
[203/299] timecost: 59.48, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0160, R2: 0.9920), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0678, R2: 0.9311), PNorm: 188.7783, GNorm: 0.4757
[204/299] timecost: 60.24, lr: 0.000027, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0165, R2: 0.9912), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0697, R2: 0.9275), PNorm: 188.7799, GNorm: 0.4622
[205/299] timecost: 60.25, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0156, R2: 0.9923), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0670, R2: 0.9326), PNorm: 188.7813, GNorm: 0.4385
[206/299] timecost: 60.39, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0164, R2: 0.9924), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0679, R2: 0.9312), PNorm: 188.7829, GNorm: 0.3904
[207/299] timecost: 60.73, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0156, R2: 0.9920), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0680, R2: 0.9308), PNorm: 188.7840, GNorm: 0.4403
Epoch 00209: reducing learning rate of group 0 to 2.3162e-05.
[208/299] timecost: 60.75, lr: 0.000023, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0163, R2: 0.9924), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0676, R2: 0.9321), PNorm: 188.7856, GNorm: 0.5000
[209/299] timecost: 61.11, lr: 0.000023, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0158, R2: 0.9926), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0691, R2: 0.9289), PNorm: 188.7864, GNorm: 0.3479
[210/299] timecost: 60.99, lr: 0.000023, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0154, R2: 0.9924), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0675, R2: 0.9314), PNorm: 188.7882, GNorm: 0.5000
[211/299] timecost: 61.07, lr: 0.000023, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0157, R2: 0.9925), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0675, R2: 0.9315), PNorm: 188.7889, GNorm: 0.4662
[212/299] timecost: 60.69, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0155, R2: 0.9921), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0685, R2: 0.9302), PNorm: 188.7894, GNorm: 0.4518
[213/299] timecost: 60.59, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0156, R2: 0.9914), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0676, R2: 0.9320), PNorm: 188.7911, GNorm: 0.3718
[214/299] timecost: 59.83, lr: 0.000023, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0156, R2: 0.9927), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0684, R2: 0.9302), PNorm: 188.7917, GNorm: 0.5000
[215/299] timecost: 59.88, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0158, R2: 0.9925), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0687, R2: 0.9294), PNorm: 188.7928, GNorm: 0.4212
[216/299] timecost: 60.00, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0154, R2: 0.9922), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0681, R2: 0.9311), PNorm: 188.7940, GNorm: 0.4782
[217/299] timecost: 60.27, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0154, R2: 0.9930), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0692, R2: 0.9286), PNorm: 188.7955, GNorm: 0.5000
[218/299] timecost: 60.31, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0155, R2: 0.9915), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0684, R2: 0.9304), PNorm: 188.7964, GNorm: 0.5000
[219/299] timecost: 60.34, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0148, R2: 0.9920), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0680, R2: 0.9308), PNorm: 188.7970, GNorm: 0.5000
[220/299] timecost: 60.65, lr: 0.000023, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0150, R2: 0.9925), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0678, R2: 0.9318), PNorm: 188.7981, GNorm: 0.4594
[221/299] timecost: 60.35, lr: 0.000023, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0155, R2: 0.9923), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0677, R2: 0.9319), PNorm: 188.7996, GNorm: 0.4093
[222/299] timecost: 60.70, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0155, R2: 0.9929), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0685, R2: 0.9302), PNorm: 188.8005, GNorm: 0.4425
[223/299] timecost: 59.58, lr: 0.000023, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0156, R2: 0.9921), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0671, R2: 0.9328), PNorm: 188.8017, GNorm: 0.5000
Epoch 00225: reducing learning rate of group 0 to 1.9687e-05.
[224/299] timecost: 59.30, lr: 0.000020, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0149, R2: 0.9933), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0687, R2: 0.9301), PNorm: 188.8025, GNorm: 0.4165
[225/299] timecost: 58.60, lr: 0.000020, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0153, R2: 0.9932), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0678, R2: 0.9316), PNorm: 188.8042, GNorm: 0.5000
[226/299] timecost: 61.50, lr: 0.000020, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0147, R2: 0.9927), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0681, R2: 0.9310), PNorm: 188.8044, GNorm: 0.4463
[227/299] timecost: 60.84, lr: 0.000020, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0151, R2: 0.9923), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0684, R2: 0.9305), PNorm: 188.8056, GNorm: 0.3599
[228/299] timecost: 61.04, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0146, R2: 0.9928), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0681, R2: 0.9311), PNorm: 188.8062, GNorm: 0.3986
[229/299] timecost: 60.98, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0153, R2: 0.9926), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0683, R2: 0.9304), PNorm: 188.8069, GNorm: 0.4595
[230/299] timecost: 60.70, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0149, R2: 0.9926), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0677, R2: 0.9323), PNorm: 188.8083, GNorm: 0.4585
[231/299] timecost: 60.13, lr: 0.000020, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0149, R2: 0.9910), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0675, R2: 0.9321), PNorm: 188.8089, GNorm: 0.5000
[232/299] timecost: 59.80, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0150, R2: 0.9921), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0680, R2: 0.9312), PNorm: 188.8097, GNorm: 0.4548
[233/299] timecost: 59.51, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0144, R2: 0.9933), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0678, R2: 0.9312), PNorm: 188.8106, GNorm: 0.3901
[234/299] timecost: 59.30, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0151, R2: 0.9931), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0686, R2: 0.9301), PNorm: 188.8116, GNorm: 0.4124
[235/299] timecost: 59.45, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0144, R2: 0.9917), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0675, R2: 0.9324), PNorm: 188.8119, GNorm: 0.3993
[236/299] timecost: 59.66, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0145, R2: 0.9917), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0679, R2: 0.9316), PNorm: 188.8130, GNorm: 0.4602
[237/299] timecost: 60.02, lr: 0.000020, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0147, R2: 0.9935), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0691, R2: 0.9288), PNorm: 188.8136, GNorm: 0.4376
[238/299] timecost: 59.02, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0148, R2: 0.9926), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0670, R2: 0.9330), PNorm: 188.8148, GNorm: 0.3726
[239/299] timecost: 59.76, lr: 0.000020, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0143, R2: 0.9923), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0677, R2: 0.9315), PNorm: 188.8157, GNorm: 0.5000
Epoch 00241: reducing learning rate of group 0 to 1.6734e-05.
[240/299] timecost: 59.95, lr: 0.000017, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0142, R2: 0.9932), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0674, R2: 0.9323), PNorm: 188.8166, GNorm: 0.4260
[241/299] timecost: 61.08, lr: 0.000017, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0146, R2: 0.9932), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0677, R2: 0.9313), PNorm: 188.8173, GNorm: 0.4471
[242/299] timecost: 59.06, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0145, R2: 0.9932), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0681, R2: 0.9309), PNorm: 188.8180, GNorm: 0.5000
[243/299] timecost: 58.60, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0137, R2: 0.9932), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0674, R2: 0.9317), PNorm: 188.8186, GNorm: 0.4111
[244/299] timecost: 58.25, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0143, R2: 0.9928), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0676, R2: 0.9318), PNorm: 188.8194, GNorm: 0.5000
[245/299] timecost: 59.62, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0144, R2: 0.9919), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0676, R2: 0.9314), PNorm: 188.8201, GNorm: 0.5000
[246/299] timecost: 59.15, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0141, R2: 0.9931), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0684, R2: 0.9304), PNorm: 188.8205, GNorm: 0.5000
[247/299] timecost: 59.25, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0142, R2: 0.9927), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0685, R2: 0.9296), PNorm: 188.8217, GNorm: 0.5000
[248/299] timecost: 58.39, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0145, R2: 0.9925), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0688, R2: 0.9291), PNorm: 188.8223, GNorm: 0.3997
[249/299] timecost: 59.54, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0143, R2: 0.9929), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0676, R2: 0.9317), PNorm: 188.8235, GNorm: 0.4399
[250/299] timecost: 60.79, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0141, R2: 0.9927), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0677, R2: 0.9314), PNorm: 188.8237, GNorm: 0.4661
[251/299] timecost: 60.10, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0144, R2: 0.9931), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0673, R2: 0.9324), PNorm: 188.8242, GNorm: 0.4580
[252/299] timecost: 60.19, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0138, R2: 0.9937), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0676, R2: 0.9318), PNorm: 188.8252, GNorm: 0.4585
[253/299] timecost: 60.11, lr: 0.000017, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0139, R2: 0.9931), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0673, R2: 0.9324), PNorm: 188.8257, GNorm: 0.5000
[254/299] timecost: 59.99, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0141, R2: 0.9925), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0671, R2: 0.9330), PNorm: 188.8268, GNorm: 0.4809
[255/299] timecost: 60.09, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0143, R2: 0.9927), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0675, R2: 0.9320), PNorm: 188.8273, GNorm: 0.4515
Epoch 00257: reducing learning rate of group 0 to 1.4224e-05.
[256/299] timecost: 60.38, lr: 0.000014, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0143, R2: 0.9930), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0671, R2: 0.9332), PNorm: 188.8280, GNorm: 0.5000
[257/299] timecost: 60.32, lr: 0.000014, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0140, R2: 0.9937), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0676, R2: 0.9320), PNorm: 188.8283, GNorm: 0.4353
[258/299] timecost: 60.04, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0136, R2: 0.9927), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0672, R2: 0.9330), PNorm: 188.8287, GNorm: 0.4627
[259/299] timecost: 59.73, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0134, R2: 0.9926), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0677, R2: 0.9317), PNorm: 188.8294, GNorm: 0.4515
[260/299] timecost: 59.38, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0139, R2: 0.9933), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0674, R2: 0.9320), PNorm: 188.8303, GNorm: 0.5000
[261/299] timecost: 58.83, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0138, R2: 0.9940), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0679, R2: 0.9319), PNorm: 188.8308, GNorm: 0.4517
[262/299] timecost: 58.75, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0130, R2: 0.9926), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0673, R2: 0.9323), PNorm: 188.8315, GNorm: 0.5000
[263/299] timecost: 60.18, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0136, R2: 0.9936), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0676, R2: 0.9321), PNorm: 188.8319, GNorm: 0.3962
[264/299] timecost: 60.78, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0137, R2: 0.9929), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0677, R2: 0.9321), PNorm: 188.8328, GNorm: 0.4764
[265/299] timecost: 60.71, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0140, R2: 0.9934), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0684, R2: 0.9302), PNorm: 188.8333, GNorm: 0.5000
[266/299] timecost: 60.45, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0133, R2: 0.9928), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0678, R2: 0.9316), PNorm: 188.8340, GNorm: 0.5000
[267/299] timecost: 60.71, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0138, R2: 0.9935), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0672, R2: 0.9325), PNorm: 188.8348, GNorm: 0.5000
[268/299] timecost: 62.13, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0135, R2: 0.9935), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0673, R2: 0.9324), PNorm: 188.8350, GNorm: 0.4832
[269/299] timecost: 62.41, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0133, R2: 0.9934), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0669, R2: 0.9333), PNorm: 188.8357, GNorm: 0.5000
[270/299] timecost: 62.36, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0134, R2: 0.9934), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0669, R2: 0.9332), PNorm: 188.8364, GNorm: 0.4585
[271/299] timecost: 62.52, lr: 0.000014, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0138, R2: 0.9936), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0673, R2: 0.9328), PNorm: 188.8366, GNorm: 0.4463
Epoch 00273: reducing learning rate of group 0 to 1.2091e-05.
[272/299] timecost: 62.48, lr: 0.000012, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0133, R2: 0.9919), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0669, R2: 0.9333), PNorm: 188.8375, GNorm: 0.4607
[273/299] timecost: 61.46, lr: 0.000012, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0135, R2: 0.9920), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0675, R2: 0.9320), PNorm: 188.8377, GNorm: 0.5000
[274/299] timecost: 60.83, lr: 0.000012, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0132, R2: 0.9931), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0675, R2: 0.9322), PNorm: 188.8384, GNorm: 0.4256
[275/299] timecost: 60.22, lr: 0.000012, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0123, R2: 0.9939), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0678, R2: 0.9314), PNorm: 188.8388, GNorm: 0.4824
[276/299] timecost: 60.53, lr: 0.000012, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0130, R2: 0.9927), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0673, R2: 0.9326), PNorm: 188.8392, GNorm: 0.5000
[277/299] timecost: 59.91, lr: 0.000012, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0129, R2: 0.9934), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0677, R2: 0.9317), PNorm: 188.8397, GNorm: 0.3561
[278/299] timecost: 60.19, lr: 0.000012, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0129, R2: 0.9931), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0675, R2: 0.9321), PNorm: 188.8398, GNorm: 0.4201
[279/299] timecost: 60.68, lr: 0.000012, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0133, R2: 0.9934), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0680, R2: 0.9312), PNorm: 188.8405, GNorm: 0.5000
[280/299] timecost: 59.68, lr: 0.000012, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0126, R2: 0.9922), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0673, R2: 0.9324), PNorm: 188.8411, GNorm: 0.4828
[281/299] timecost: 60.26, lr: 0.000012, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0133, R2: 0.9934), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0671, R2: 0.9327), PNorm: 188.8415, GNorm: 0.4259
[282/299] timecost: 61.61, lr: 0.000012, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0128, R2: 0.9935), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0674, R2: 0.9323), PNorm: 188.8420, GNorm: 0.5000
[283/299] timecost: 61.14, lr: 0.000012, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0130, R2: 0.9930), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0674, R2: 0.9321), PNorm: 188.8424, GNorm: 0.4439
[284/299] timecost: 61.09, lr: 0.000012, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0130, R2: 0.9941), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0677, R2: 0.9316), PNorm: 188.8432, GNorm: 0.5000
[285/299] timecost: 61.02, lr: 0.000012, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0129, R2: 0.9935), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0674, R2: 0.9322), PNorm: 188.8431, GNorm: 0.5000
[286/299] timecost: 60.66, lr: 0.000012, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0126, R2: 0.9937), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0675, R2: 0.9322), PNorm: 188.8436, GNorm: 0.5000
[287/299] timecost: 60.88, lr: 0.000012, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0127, R2: 0.9940), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0669, R2: 0.9328), PNorm: 188.8442, GNorm: 0.4762
Epoch 00289: reducing learning rate of group 0 to 1.0277e-05.
[288/299] timecost: 60.22, lr: 0.000010, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0128, R2: 0.9935), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0672, R2: 0.9324), PNorm: 188.8445, GNorm: 0.4883
[289/299] timecost: 60.55, lr: 0.000010, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0126, R2: 0.9933), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0671, R2: 0.9331), PNorm: 188.8450, GNorm: 0.5000
[290/299] timecost: 60.25, lr: 0.000010, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0127, R2: 0.9936), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0668, R2: 0.9333), PNorm: 188.8456, GNorm: 0.4407
[291/299] timecost: 60.32, lr: 0.000010, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0129, R2: 0.9937), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0671, R2: 0.9328), PNorm: 188.8458, GNorm: 0.3642
[292/299] timecost: 59.38, lr: 0.000010, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0128, R2: 0.9936), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0671, R2: 0.9327), PNorm: 188.8462, GNorm: 0.5000
[293/299] timecost: 59.47, lr: 0.000010, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0123, R2: 0.9940), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0669, R2: 0.9329), PNorm: 188.8465, GNorm: 0.4322
[294/299] timecost: 59.61, lr: 0.000010, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0125, R2: 0.9937), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0670, R2: 0.9328), PNorm: 188.8468, GNorm: 0.4090
[295/299] timecost: 59.20, lr: 0.000010, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0127, R2: 0.9935), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0668, R2: 0.9333), PNorm: 188.8471, GNorm: 0.4020
[296/299] timecost: 59.81, lr: 0.000010, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0127, R2: 0.9942), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0672, R2: 0.9325), PNorm: 188.8475, GNorm: 0.4217
