cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 69.31, lr: 0.000030, Train: (LOSS: 0.2346, MAE: 0.2346, RMSE: 0.2780, R2: -0.1053), Valid: (LOSS: 0.2200, MAE: 0.2200, RMSE: 0.2570, R2: -0.0195), PNorm: 174.4144, GNorm: 0.4339
[199/299] timecost: 63.91, lr: 0.000024, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0226, R2: 0.9896), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0511, R2: 0.9552), PNorm: 146.3957, GNorm: 0.8978
[200/299] timecost: 63.93, lr: 0.000024, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0217, R2: 0.9898), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0514, R2: 0.9535), PNorm: 146.2961, GNorm: 0.5553
[201/299] timecost: 64.06, lr: 0.000024, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0222, R2: 0.9894), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0510, R2: 0.9542), PNorm: 146.1972, GNorm: 0.8952
[202/299] timecost: 64.52, lr: 0.000024, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0224, R2: 0.9894), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0546, R2: 0.9488), PNorm: 146.0985, GNorm: 0.8292
[203/299] timecost: 64.13, lr: 0.000024, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0226, R2: 0.9895), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0544, R2: 0.9484), PNorm: 145.9997, GNorm: 1.1272
[204/299] timecost: 63.93, lr: 0.000024, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0223, R2: 0.9898), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0528, R2: 0.9511), PNorm: 145.9011, GNorm: 0.9472
[205/299] timecost: 64.07, lr: 0.000024, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0210, R2: 0.9906), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0511, R2: 0.9537), PNorm: 145.8019, GNorm: 1.3380
[206/299] timecost: 64.49, lr: 0.000024, Train: (LOSS: 0.0130, MAE: 0.0130, RMSE: 0.0211, R2: 0.9903), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0501, R2: 0.9568), PNorm: 145.7027, GNorm: 0.6616
[207/299] timecost: 63.95, lr: 0.000024, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0209, R2: 0.9904), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0479, R2: 0.9601), PNorm: 145.6029, GNorm: 1.2902
[208/299] timecost: 64.14, lr: 0.000024, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0209, R2: 0.9909), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0508, R2: 0.9549), PNorm: 145.5030, GNorm: 0.8972
[209/299] timecost: 64.33, lr: 0.000024, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0206, R2: 0.9907), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0514, R2: 0.9542), PNorm: 145.4034, GNorm: 0.6502
[210/299] timecost: 63.98, lr: 0.000024, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0198, R2: 0.9914), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0527, R2: 0.9517), PNorm: 145.3041, GNorm: 0.8511
[211/299] timecost: 64.41, lr: 0.000024, Train: (LOSS: 0.0133, MAE: 0.0133, RMSE: 0.0217, R2: 0.9908), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0529, R2: 0.9536), PNorm: 145.2049, GNorm: 1.1800
[212/299] timecost: 64.20, lr: 0.000024, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0207, R2: 0.9912), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0527, R2: 0.9528), PNorm: 145.1062, GNorm: 0.8934
[213/299] timecost: 63.97, lr: 0.000024, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0196, R2: 0.9918), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0523, R2: 0.9538), PNorm: 145.0059, GNorm: 0.9997
[214/299] timecost: 63.99, lr: 0.000024, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0201, R2: 0.9920), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0543, R2: 0.9500), PNorm: 144.9055, GNorm: 0.9150
[215/299] timecost: 64.29, lr: 0.000024, Train: (LOSS: 0.0130, MAE: 0.0130, RMSE: 0.0213, R2: 0.9903), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0522, R2: 0.9535), PNorm: 144.8067, GNorm: 0.9125
[216/299] timecost: 63.92, lr: 0.000024, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0199, R2: 0.9912), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0506, R2: 0.9561), PNorm: 144.7078, GNorm: 0.6245
[217/299] timecost: 64.28, lr: 0.000024, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0193, R2: 0.9919), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0498, R2: 0.9572), PNorm: 144.6081, GNorm: 0.8515
[218/299] timecost: 64.30, lr: 0.000024, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0199, R2: 0.9924), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0495, R2: 0.9579), PNorm: 144.5086, GNorm: 0.9314
[219/299] timecost: 64.49, lr: 0.000024, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0199, R2: 0.9918), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0505, R2: 0.9564), PNorm: 144.4103, GNorm: 1.1876
Epoch 00221: reducing learning rate of group 0 to 2.1870e-05.
[220/299] timecost: 64.45, lr: 0.000022, Train: (LOSS: 0.0118, MAE: 0.0118, RMSE: 0.0193, R2: 0.9926), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0490, R2: 0.9584), PNorm: 144.3109, GNorm: 0.8811
[221/299] timecost: 64.09, lr: 0.000022, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0196, R2: 0.9924), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0507, R2: 0.9570), PNorm: 144.2218, GNorm: 1.0283
[222/299] timecost: 64.03, lr: 0.000022, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0184, R2: 0.9926), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0483, R2: 0.9610), PNorm: 144.1326, GNorm: 0.6996
[223/299] timecost: 64.20, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0186, R2: 0.9922), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0511, R2: 0.9555), PNorm: 144.0436, GNorm: 0.9477
[224/299] timecost: 63.94, lr: 0.000022, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0185, R2: 0.9927), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0530, R2: 0.9535), PNorm: 143.9548, GNorm: 1.2464
[225/299] timecost: 64.15, lr: 0.000022, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0186, R2: 0.9930), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0518, R2: 0.9538), PNorm: 143.8657, GNorm: 1.2520
[226/299] timecost: 64.39, lr: 0.000022, Train: (LOSS: 0.0118, MAE: 0.0118, RMSE: 0.0191, R2: 0.9927), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0510, R2: 0.9568), PNorm: 143.7773, GNorm: 0.9864
[227/299] timecost: 63.85, lr: 0.000022, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0177, R2: 0.9933), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0490, R2: 0.9598), PNorm: 143.6881, GNorm: 0.7627
[228/299] timecost: 63.98, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0183, R2: 0.9929), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0505, R2: 0.9577), PNorm: 143.5986, GNorm: 0.9222
[229/299] timecost: 63.88, lr: 0.000022, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0183, R2: 0.9932), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0504, R2: 0.9577), PNorm: 143.5100, GNorm: 0.7099
[230/299] timecost: 63.95, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0183, R2: 0.9929), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0486, R2: 0.9609), PNorm: 143.4212, GNorm: 1.0806
[231/299] timecost: 63.93, lr: 0.000022, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0184, R2: 0.9924), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0492, R2: 0.9591), PNorm: 143.3320, GNorm: 1.2396
[232/299] timecost: 63.70, lr: 0.000022, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0182, R2: 0.9932), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0507, R2: 0.9570), PNorm: 143.2442, GNorm: 0.9991
[233/299] timecost: 63.59, lr: 0.000022, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0175, R2: 0.9937), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0535, R2: 0.9529), PNorm: 143.1563, GNorm: 0.7062
[234/299] timecost: 62.70, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0183, R2: 0.9932), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0510, R2: 0.9566), PNorm: 143.0678, GNorm: 0.8045
[235/299] timecost: 64.05, lr: 0.000022, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0176, R2: 0.9935), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0520, R2: 0.9551), PNorm: 142.9794, GNorm: 0.7392
[236/299] timecost: 63.28, lr: 0.000022, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0175, R2: 0.9938), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0511, R2: 0.9569), PNorm: 142.8919, GNorm: 0.7994
[237/299] timecost: 64.00, lr: 0.000022, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0176, R2: 0.9936), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0521, R2: 0.9556), PNorm: 142.8046, GNorm: 1.0695
[238/299] timecost: 63.85, lr: 0.000022, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0181, R2: 0.9929), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0500, R2: 0.9590), PNorm: 142.7179, GNorm: 0.7381
[239/299] timecost: 64.08, lr: 0.000022, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0172, R2: 0.9936), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0507, R2: 0.9579), PNorm: 142.6315, GNorm: 0.8357
[240/299] timecost: 63.65, lr: 0.000022, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0176, R2: 0.9939), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0507, R2: 0.9579), PNorm: 142.5448, GNorm: 0.7593
Epoch 00242: reducing learning rate of group 0 to 1.9683e-05.
[241/299] timecost: 62.92, lr: 0.000020, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0172, R2: 0.9937), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0501, R2: 0.9586), PNorm: 142.4586, GNorm: 0.6514
[242/299] timecost: 62.97, lr: 0.000020, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0167, R2: 0.9942), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0494, R2: 0.9596), PNorm: 142.3804, GNorm: 0.6918
[243/299] timecost: 62.97, lr: 0.000020, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0166, R2: 0.9945), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0505, R2: 0.9583), PNorm: 142.3034, GNorm: 0.8176
[244/299] timecost: 62.85, lr: 0.000020, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0157, R2: 0.9944), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0484, R2: 0.9613), PNorm: 142.2252, GNorm: 0.8407
[245/299] timecost: 62.81, lr: 0.000020, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0158, R2: 0.9948), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0488, R2: 0.9610), PNorm: 142.1466, GNorm: 0.9182
[246/299] timecost: 62.97, lr: 0.000020, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0157, R2: 0.9943), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0502, R2: 0.9581), PNorm: 142.0681, GNorm: 0.9311
[247/299] timecost: 63.07, lr: 0.000020, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0156, R2: 0.9950), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0508, R2: 0.9580), PNorm: 141.9900, GNorm: 0.7976
[248/299] timecost: 64.03, lr: 0.000020, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0157, R2: 0.9952), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0495, R2: 0.9603), PNorm: 141.9127, GNorm: 0.8054
[249/299] timecost: 64.51, lr: 0.000020, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0154, R2: 0.9952), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0490, R2: 0.9603), PNorm: 141.8344, GNorm: 0.5092
[250/299] timecost: 64.07, lr: 0.000020, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0157, R2: 0.9950), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0506, R2: 0.9579), PNorm: 141.7558, GNorm: 0.8469
[251/299] timecost: 64.49, lr: 0.000020, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0153, R2: 0.9951), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0489, R2: 0.9608), PNorm: 141.6780, GNorm: 0.7983
[252/299] timecost: 63.96, lr: 0.000020, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0152, R2: 0.9943), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0476, R2: 0.9626), PNorm: 141.6002, GNorm: 1.1595
[253/299] timecost: 62.70, lr: 0.000020, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0151, R2: 0.9950), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0476, R2: 0.9627), PNorm: 141.5230, GNorm: 0.8572
[254/299] timecost: 63.24, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0154, R2: 0.9950), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0501, R2: 0.9588), PNorm: 141.4454, GNorm: 0.8168
[255/299] timecost: 62.69, lr: 0.000020, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0152, R2: 0.9948), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0478, R2: 0.9630), PNorm: 141.3681, GNorm: 0.8489
[256/299] timecost: 62.83, lr: 0.000020, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0150, R2: 0.9951), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0480, R2: 0.9623), PNorm: 141.2908, GNorm: 0.7934
[257/299] timecost: 63.10, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0158, R2: 0.9950), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0501, R2: 0.9593), PNorm: 141.2143, GNorm: 1.3044
[258/299] timecost: 63.88, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0158, R2: 0.9948), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0493, R2: 0.9604), PNorm: 141.1381, GNorm: 1.0962
[259/299] timecost: 63.90, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0155, R2: 0.9952), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0475, R2: 0.9634), PNorm: 141.0620, GNorm: 0.7506
[260/299] timecost: 63.86, lr: 0.000020, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0147, R2: 0.9954), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0488, R2: 0.9612), PNorm: 140.9857, GNorm: 0.7134
[261/299] timecost: 64.03, lr: 0.000020, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0146, R2: 0.9955), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0488, R2: 0.9607), PNorm: 140.9092, GNorm: 0.5424
Epoch 00263: reducing learning rate of group 0 to 1.7715e-05.
[262/299] timecost: 64.44, lr: 0.000018, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0143, R2: 0.9956), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0481, R2: 0.9623), PNorm: 140.8324, GNorm: 0.7674
[263/299] timecost: 63.46, lr: 0.000018, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0143, R2: 0.9956), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0485, R2: 0.9621), PNorm: 140.7636, GNorm: 0.4990
[264/299] timecost: 62.95, lr: 0.000018, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0138, R2: 0.9956), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0487, R2: 0.9611), PNorm: 140.6946, GNorm: 1.0745
[265/299] timecost: 63.07, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0139, R2: 0.9958), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0502, R2: 0.9585), PNorm: 140.6254, GNorm: 0.9561
[266/299] timecost: 62.96, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0134, R2: 0.9957), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0469, R2: 0.9644), PNorm: 140.5563, GNorm: 0.9146
[267/299] timecost: 62.83, lr: 0.000018, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0142, R2: 0.9958), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0479, R2: 0.9628), PNorm: 140.4875, GNorm: 0.9476
[268/299] timecost: 63.32, lr: 0.000018, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0131, R2: 0.9962), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0471, R2: 0.9646), PNorm: 140.4188, GNorm: 0.8044
[269/299] timecost: 63.10, lr: 0.000018, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0135, R2: 0.9962), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0476, R2: 0.9634), PNorm: 140.3492, GNorm: 1.3855
[270/299] timecost: 62.79, lr: 0.000018, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0136, R2: 0.9960), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0497, R2: 0.9597), PNorm: 140.2807, GNorm: 0.8734
[271/299] timecost: 63.71, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0137, R2: 0.9951), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0491, R2: 0.9612), PNorm: 140.2120, GNorm: 0.7876
[272/299] timecost: 63.61, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0140, R2: 0.9954), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0469, R2: 0.9642), PNorm: 140.1433, GNorm: 0.6173
[273/299] timecost: 62.90, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0138, R2: 0.9959), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0484, R2: 0.9618), PNorm: 140.0752, GNorm: 0.8838
[274/299] timecost: 63.74, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0136, R2: 0.9962), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0488, R2: 0.9617), PNorm: 140.0064, GNorm: 0.7167
[275/299] timecost: 63.51, lr: 0.000018, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0131, R2: 0.9953), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0477, R2: 0.9636), PNorm: 139.9383, GNorm: 0.7684
[276/299] timecost: 63.92, lr: 0.000018, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0131, R2: 0.9958), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0501, R2: 0.9592), PNorm: 139.8694, GNorm: 0.8699
[277/299] timecost: 64.05, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0132, R2: 0.9962), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0484, R2: 0.9617), PNorm: 139.8008, GNorm: 0.8367
[278/299] timecost: 64.17, lr: 0.000018, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0130, R2: 0.9959), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0477, R2: 0.9633), PNorm: 139.7326, GNorm: 0.8997
[279/299] timecost: 63.83, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0133, R2: 0.9960), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0496, R2: 0.9605), PNorm: 139.6640, GNorm: 0.7269
[280/299] timecost: 63.23, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0132, R2: 0.9957), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0484, R2: 0.9622), PNorm: 139.5957, GNorm: 0.7982
[281/299] timecost: 62.58, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0132, R2: 0.9961), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0494, R2: 0.9599), PNorm: 139.5271, GNorm: 0.8187
[282/299] timecost: 63.06, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0128, R2: 0.9964), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0480, R2: 0.9635), PNorm: 139.4592, GNorm: 0.7995
Epoch 00284: reducing learning rate of group 0 to 1.5943e-05.
[283/299] timecost: 63.77, lr: 0.000016, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0133, R2: 0.9956), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0471, R2: 0.9642), PNorm: 139.3918, GNorm: 0.8209
[284/299] timecost: 64.19, lr: 0.000016, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0126, R2: 0.9968), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0481, R2: 0.9627), PNorm: 139.3312, GNorm: 0.8932
[285/299] timecost: 64.01, lr: 0.000016, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0128, R2: 0.9965), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0482, R2: 0.9624), PNorm: 139.2705, GNorm: 0.6374
[286/299] timecost: 64.03, lr: 0.000016, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0125, R2: 0.9965), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0482, R2: 0.9626), PNorm: 139.2101, GNorm: 0.6652
[287/299] timecost: 64.30, lr: 0.000016, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0127, R2: 0.9962), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0471, R2: 0.9643), PNorm: 139.1497, GNorm: 0.8325
[288/299] timecost: 63.98, lr: 0.000016, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0123, R2: 0.9967), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0478, R2: 0.9630), PNorm: 139.0896, GNorm: 0.7338
[289/299] timecost: 64.00, lr: 0.000016, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0129, R2: 0.9963), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0483, R2: 0.9627), PNorm: 139.0302, GNorm: 0.9986
[290/299] timecost: 63.82, lr: 0.000016, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0125, R2: 0.9960), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0475, R2: 0.9638), PNorm: 138.9704, GNorm: 0.9017
[291/299] timecost: 63.65, lr: 0.000016, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0126, R2: 0.9965), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0483, R2: 0.9627), PNorm: 138.9111, GNorm: 0.9274
[292/299] timecost: 63.72, lr: 0.000016, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0119, R2: 0.9965), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0469, R2: 0.9647), PNorm: 138.8515, GNorm: 0.8996
[293/299] timecost: 64.08, lr: 0.000016, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0118, R2: 0.9964), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0469, R2: 0.9645), PNorm: 138.7919, GNorm: 1.1811
[294/299] timecost: 64.18, lr: 0.000016, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0119, R2: 0.9968), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0487, R2: 0.9618), PNorm: 138.7320, GNorm: 0.9076
[295/299] timecost: 63.63, lr: 0.000016, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0119, R2: 0.9965), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0476, R2: 0.9634), PNorm: 138.6726, GNorm: 0.6899
[296/299] timecost: 63.98, lr: 0.000016, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0127, R2: 0.9965), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0484, R2: 0.9621), PNorm: 138.6136, GNorm: 1.0645
[297/299] timecost: 63.41, lr: 0.000016, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0117, R2: 0.9967), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0483, R2: 0.9625), PNorm: 138.5546, GNorm: 0.7632
