cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.87, lr: 0.000100, Train: (LOSS: 0.3269, MAE: 0.3269, RMSE: 0.4179, R2: -1.4813), Valid: (LOSS: 0.3114, MAE: 0.3114, RMSE: 0.4032, R2: -1.5016), PNorm: 187.0195, GNorm: 0.0000
[198/299] timecost: 58.55, lr: 0.000038, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0191, R2: 0.9900), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0528, R2: 0.9518), PNorm: 189.3560, GNorm: 0.4295
[199/299] timecost: 58.61, lr: 0.000038, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0187, R2: 0.9895), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0514, R2: 0.9541), PNorm: 189.3599, GNorm: 0.4897
[200/299] timecost: 58.51, lr: 0.000038, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0192, R2: 0.9903), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0512, R2: 0.9551), PNorm: 189.3621, GNorm: 0.5000
Epoch 00202: reducing learning rate of group 0 to 3.2058e-05.
[201/299] timecost: 58.49, lr: 0.000032, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0194, R2: 0.9903), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0509, R2: 0.9550), PNorm: 189.3645, GNorm: 0.4144
[202/299] timecost: 60.44, lr: 0.000032, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0188, R2: 0.9895), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0516, R2: 0.9540), PNorm: 189.3669, GNorm: 0.3278
[203/299] timecost: 61.67, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0193, R2: 0.9901), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0521, R2: 0.9532), PNorm: 189.3677, GNorm: 0.5000
[204/299] timecost: 60.30, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0190, R2: 0.9907), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0511, R2: 0.9547), PNorm: 189.3708, GNorm: 0.4659
[205/299] timecost: 59.89, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0184, R2: 0.9907), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0511, R2: 0.9548), PNorm: 189.3723, GNorm: 0.3399
[206/299] timecost: 58.45, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0186, R2: 0.9903), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0510, R2: 0.9551), PNorm: 189.3738, GNorm: 0.3967
[207/299] timecost: 58.90, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0186, R2: 0.9906), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0502, R2: 0.9563), PNorm: 189.3767, GNorm: 0.3425
[208/299] timecost: 58.35, lr: 0.000032, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0182, R2: 0.9906), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0514, R2: 0.9538), PNorm: 189.3782, GNorm: 0.4624
[209/299] timecost: 59.95, lr: 0.000032, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0173, R2: 0.9911), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0518, R2: 0.9538), PNorm: 189.3803, GNorm: 0.4403
[210/299] timecost: 62.44, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0186, R2: 0.9909), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0523, R2: 0.9525), PNorm: 189.3823, GNorm: 0.5000
[211/299] timecost: 58.89, lr: 0.000032, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0187, R2: 0.9913), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0520, R2: 0.9534), PNorm: 189.3855, GNorm: 0.4177
[212/299] timecost: 59.59, lr: 0.000032, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0187, R2: 0.9912), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0519, R2: 0.9535), PNorm: 189.3874, GNorm: 0.4916
[213/299] timecost: 59.36, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0186, R2: 0.9904), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0516, R2: 0.9545), PNorm: 189.3896, GNorm: 0.4626
[214/299] timecost: 58.77, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0182, R2: 0.9913), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0513, R2: 0.9545), PNorm: 189.3918, GNorm: 0.4512
[215/299] timecost: 58.40, lr: 0.000032, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0186, R2: 0.9913), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0529, R2: 0.9516), PNorm: 189.3932, GNorm: 0.3923
[216/299] timecost: 58.04, lr: 0.000032, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0177, R2: 0.9918), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0511, R2: 0.9548), PNorm: 189.3961, GNorm: 0.3108
Epoch 00218: reducing learning rate of group 0 to 2.7249e-05.
[217/299] timecost: 58.72, lr: 0.000027, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0181, R2: 0.9910), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0511, R2: 0.9549), PNorm: 189.3977, GNorm: 0.3830
[218/299] timecost: 58.27, lr: 0.000027, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0173, R2: 0.9910), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0513, R2: 0.9546), PNorm: 189.3997, GNorm: 0.4154
[219/299] timecost: 61.48, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0169, R2: 0.9910), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0499, R2: 0.9564), PNorm: 189.4005, GNorm: 0.3806
[220/299] timecost: 61.97, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0177, R2: 0.9919), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0515, R2: 0.9540), PNorm: 189.4027, GNorm: 0.5000
[221/299] timecost: 60.28, lr: 0.000027, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0172, R2: 0.9915), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0523, R2: 0.9530), PNorm: 189.4027, GNorm: 0.4701
[222/299] timecost: 60.23, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0174, R2: 0.9910), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0508, R2: 0.9551), PNorm: 189.4052, GNorm: 0.4587
[223/299] timecost: 59.90, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0169, R2: 0.9918), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0509, R2: 0.9548), PNorm: 189.4063, GNorm: 0.3392
[224/299] timecost: 58.52, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0174, R2: 0.9912), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0510, R2: 0.9548), PNorm: 189.4083, GNorm: 0.5000
[225/299] timecost: 58.52, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0172, R2: 0.9914), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0514, R2: 0.9546), PNorm: 189.4098, GNorm: 0.4894
[226/299] timecost: 59.01, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0170, R2: 0.9921), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0512, R2: 0.9548), PNorm: 189.4112, GNorm: 0.3994
[227/299] timecost: 59.56, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0172, R2: 0.9918), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0508, R2: 0.9555), PNorm: 189.4124, GNorm: 0.4946
[228/299] timecost: 58.75, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0169, R2: 0.9929), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0507, R2: 0.9557), PNorm: 189.4143, GNorm: 0.4315
[229/299] timecost: 58.33, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0166, R2: 0.9915), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0518, R2: 0.9541), PNorm: 189.4149, GNorm: 0.3765
[230/299] timecost: 58.49, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0168, R2: 0.9916), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0508, R2: 0.9555), PNorm: 189.4175, GNorm: 0.4592
[231/299] timecost: 58.80, lr: 0.000027, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0176, R2: 0.9922), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0508, R2: 0.9554), PNorm: 189.4194, GNorm: 0.5000
[232/299] timecost: 62.50, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0174, R2: 0.9916), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0511, R2: 0.9551), PNorm: 189.4202, GNorm: 0.3670
Epoch 00234: reducing learning rate of group 0 to 2.3162e-05.
[233/299] timecost: 61.99, lr: 0.000023, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0171, R2: 0.9924), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0502, R2: 0.9566), PNorm: 189.4208, GNorm: 0.4658
[234/299] timecost: 60.79, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0166, R2: 0.9920), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0505, R2: 0.9561), PNorm: 189.4227, GNorm: 0.5000
[235/299] timecost: 60.16, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0168, R2: 0.9917), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0504, R2: 0.9562), PNorm: 189.4244, GNorm: 0.3800
[236/299] timecost: 59.86, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0169, R2: 0.9924), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0501, R2: 0.9568), PNorm: 189.4255, GNorm: 0.3417
[237/299] timecost: 60.47, lr: 0.000023, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0164, R2: 0.9924), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0509, R2: 0.9551), PNorm: 189.4257, GNorm: 0.5000
[238/299] timecost: 59.89, lr: 0.000023, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0162, R2: 0.9928), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0508, R2: 0.9557), PNorm: 189.4274, GNorm: 0.4417
[239/299] timecost: 60.87, lr: 0.000023, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0160, R2: 0.9916), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0503, R2: 0.9563), PNorm: 189.4283, GNorm: 0.5000
[240/299] timecost: 62.43, lr: 0.000023, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0162, R2: 0.9927), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0504, R2: 0.9561), PNorm: 189.4298, GNorm: 0.3569
[241/299] timecost: 62.38, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0160, R2: 0.9920), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0505, R2: 0.9558), PNorm: 189.4312, GNorm: 0.5000
[242/299] timecost: 62.58, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0158, R2: 0.9929), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0518, R2: 0.9538), PNorm: 189.4321, GNorm: 0.5000
[243/299] timecost: 62.36, lr: 0.000023, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0163, R2: 0.9918), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0516, R2: 0.9541), PNorm: 189.4336, GNorm: 0.4382
[244/299] timecost: 62.37, lr: 0.000023, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0167, R2: 0.9922), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0507, R2: 0.9556), PNorm: 189.4353, GNorm: 0.4390
[245/299] timecost: 62.40, lr: 0.000023, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0162, R2: 0.9923), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0513, R2: 0.9547), PNorm: 189.4361, GNorm: 0.4459
[246/299] timecost: 62.43, lr: 0.000023, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0163, R2: 0.9921), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0513, R2: 0.9547), PNorm: 189.4369, GNorm: 0.4437
[247/299] timecost: 62.39, lr: 0.000023, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0162, R2: 0.9924), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0516, R2: 0.9540), PNorm: 189.4380, GNorm: 0.4593
[248/299] timecost: 62.40, lr: 0.000023, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0157, R2: 0.9933), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0501, R2: 0.9563), PNorm: 189.4391, GNorm: 0.5000
Epoch 00250: reducing learning rate of group 0 to 1.9687e-05.
[249/299] timecost: 62.45, lr: 0.000020, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0160, R2: 0.9925), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0517, R2: 0.9542), PNorm: 189.4405, GNorm: 0.3687
[250/299] timecost: 62.34, lr: 0.000020, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0161, R2: 0.9928), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0510, R2: 0.9550), PNorm: 189.4409, GNorm: 0.4259
[251/299] timecost: 62.37, lr: 0.000020, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0154, R2: 0.9913), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0506, R2: 0.9558), PNorm: 189.4418, GNorm: 0.5000
[252/299] timecost: 62.49, lr: 0.000020, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0159, R2: 0.9926), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0509, R2: 0.9557), PNorm: 189.4421, GNorm: 0.3124
[253/299] timecost: 62.16, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0157, R2: 0.9921), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0507, R2: 0.9555), PNorm: 189.4434, GNorm: 0.5000
[254/299] timecost: 62.35, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0155, R2: 0.9925), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0507, R2: 0.9559), PNorm: 189.4437, GNorm: 0.3800
[255/299] timecost: 62.28, lr: 0.000020, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0157, R2: 0.9926), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0510, R2: 0.9548), PNorm: 189.4443, GNorm: 0.4673
[256/299] timecost: 62.24, lr: 0.000020, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0155, R2: 0.9925), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0512, R2: 0.9549), PNorm: 189.4454, GNorm: 0.4992
[257/299] timecost: 62.46, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0155, R2: 0.9921), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0511, R2: 0.9549), PNorm: 189.4468, GNorm: 0.3960
[258/299] timecost: 62.43, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0159, R2: 0.9929), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0511, R2: 0.9551), PNorm: 189.4478, GNorm: 0.4315
[259/299] timecost: 62.40, lr: 0.000020, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0155, R2: 0.9932), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0516, R2: 0.9542), PNorm: 189.4482, GNorm: 0.3856
[260/299] timecost: 62.26, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0152, R2: 0.9930), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0514, R2: 0.9543), PNorm: 189.4494, GNorm: 0.4295
[261/299] timecost: 62.47, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0149, R2: 0.9928), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0510, R2: 0.9553), PNorm: 189.4498, GNorm: 0.5000
[262/299] timecost: 62.37, lr: 0.000020, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0154, R2: 0.9931), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0511, R2: 0.9551), PNorm: 189.4505, GNorm: 0.3697
[263/299] timecost: 62.32, lr: 0.000020, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0156, R2: 0.9927), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0507, R2: 0.9557), PNorm: 189.4517, GNorm: 0.4674
[264/299] timecost: 62.34, lr: 0.000020, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0152, R2: 0.9927), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0513, R2: 0.9548), PNorm: 189.4522, GNorm: 0.4858
Epoch 00266: reducing learning rate of group 0 to 1.6734e-05.
[265/299] timecost: 62.48, lr: 0.000017, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0156, R2: 0.9929), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0510, R2: 0.9552), PNorm: 189.4530, GNorm: 0.3819
[266/299] timecost: 62.36, lr: 0.000017, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0153, R2: 0.9925), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0508, R2: 0.9555), PNorm: 189.4535, GNorm: 0.5000
[267/299] timecost: 62.42, lr: 0.000017, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0152, R2: 0.9931), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0507, R2: 0.9556), PNorm: 189.4542, GNorm: 0.5000
[268/299] timecost: 62.10, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0150, R2: 0.9927), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0515, R2: 0.9543), PNorm: 189.4545, GNorm: 0.4201
[269/299] timecost: 60.46, lr: 0.000017, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0156, R2: 0.9933), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0513, R2: 0.9545), PNorm: 189.4553, GNorm: 0.5000
[270/299] timecost: 60.70, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0157, R2: 0.9929), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0510, R2: 0.9550), PNorm: 189.4559, GNorm: 0.3376
[271/299] timecost: 60.86, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0150, R2: 0.9934), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0505, R2: 0.9557), PNorm: 189.4568, GNorm: 0.4135
[272/299] timecost: 59.73, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0151, R2: 0.9929), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0511, R2: 0.9550), PNorm: 189.4575, GNorm: 0.5000
[273/299] timecost: 59.65, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0154, R2: 0.9929), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0508, R2: 0.9554), PNorm: 189.4579, GNorm: 0.4181
[274/299] timecost: 59.98, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0148, R2: 0.9930), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0505, R2: 0.9558), PNorm: 189.4589, GNorm: 0.4510
[275/299] timecost: 60.08, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0151, R2: 0.9926), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0510, R2: 0.9545), PNorm: 189.4591, GNorm: 0.5000
[276/299] timecost: 59.83, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0154, R2: 0.9929), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0507, R2: 0.9555), PNorm: 189.4602, GNorm: 0.5000
[277/299] timecost: 62.39, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0154, R2: 0.9927), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0510, R2: 0.9550), PNorm: 189.4604, GNorm: 0.4321
[278/299] timecost: 62.31, lr: 0.000017, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0143, R2: 0.9932), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0513, R2: 0.9547), PNorm: 189.4613, GNorm: 0.4826
[279/299] timecost: 62.33, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0148, R2: 0.9933), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0513, R2: 0.9545), PNorm: 189.4622, GNorm: 0.4100
[280/299] timecost: 62.40, lr: 0.000017, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0150, R2: 0.9936), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0511, R2: 0.9549), PNorm: 189.4628, GNorm: 0.4828
Epoch 00282: reducing learning rate of group 0 to 1.4224e-05.
[281/299] timecost: 62.49, lr: 0.000014, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0149, R2: 0.9929), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0510, R2: 0.9551), PNorm: 189.4633, GNorm: 0.4884
[282/299] timecost: 62.30, lr: 0.000014, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0148, R2: 0.9928), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0505, R2: 0.9558), PNorm: 189.4639, GNorm: 0.4041
[283/299] timecost: 62.31, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0149, R2: 0.9932), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0510, R2: 0.9550), PNorm: 189.4643, GNorm: 0.4196
[284/299] timecost: 62.32, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0143, R2: 0.9927), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0507, R2: 0.9556), PNorm: 189.4644, GNorm: 0.3685
[285/299] timecost: 62.39, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0149, R2: 0.9937), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0508, R2: 0.9552), PNorm: 189.4648, GNorm: 0.4526
[286/299] timecost: 60.18, lr: 0.000014, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0140, R2: 0.9927), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0511, R2: 0.9547), PNorm: 189.4651, GNorm: 0.5000
[287/299] timecost: 59.03, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0146, R2: 0.9925), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0514, R2: 0.9541), PNorm: 189.4658, GNorm: 0.4071
[288/299] timecost: 59.68, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0148, R2: 0.9929), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0512, R2: 0.9545), PNorm: 189.4663, GNorm: 0.5000
[289/299] timecost: 59.83, lr: 0.000014, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0150, R2: 0.9932), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0514, R2: 0.9543), PNorm: 189.4671, GNorm: 0.3879
[290/299] timecost: 60.34, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0147, R2: 0.9931), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0507, R2: 0.9553), PNorm: 189.4674, GNorm: 0.5000
[291/299] timecost: 60.22, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0145, R2: 0.9935), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0508, R2: 0.9554), PNorm: 189.4675, GNorm: 0.3857
[292/299] timecost: 59.74, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0149, R2: 0.9926), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0509, R2: 0.9551), PNorm: 189.4685, GNorm: 0.3124
[293/299] timecost: 59.45, lr: 0.000014, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0149, R2: 0.9936), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0512, R2: 0.9546), PNorm: 189.4688, GNorm: 0.4515
[294/299] timecost: 58.28, lr: 0.000014, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0148, R2: 0.9931), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0512, R2: 0.9544), PNorm: 189.4697, GNorm: 0.5000
[295/299] timecost: 58.08, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0148, R2: 0.9933), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0510, R2: 0.9551), PNorm: 189.4702, GNorm: 0.4086
[296/299] timecost: 58.36, lr: 0.000014, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0145, R2: 0.9937), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0508, R2: 0.9554), PNorm: 189.4706, GNorm: 0.4547
Epoch 00298: reducing learning rate of group 0 to 1.2091e-05.
