cuda available with GPU: Tesla V100S-PCIE-32GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 57.64, lr: 0.000100, Train: (LOSS: 0.2103, MAE: 0.2103, RMSE: 0.2555, R2: 0.0487), Valid: (LOSS: 0.1921, MAE: 0.1921, RMSE: 0.2343, R2: 0.2056), PNorm: 187.0394, GNorm: 0.5000
[199/299] timecost: 56.33, lr: 0.000052, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0097, R2: 0.9984), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0445, R2: 0.9691), PNorm: 189.9386, GNorm: 0.5000
[200/299] timecost: 56.18, lr: 0.000052, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0093, R2: 0.9986), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0439, R2: 0.9705), PNorm: 189.9444, GNorm: 0.4116
[201/299] timecost: 56.21, lr: 0.000052, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0095, R2: 0.9985), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0455, R2: 0.9683), PNorm: 189.9486, GNorm: 0.4707
[202/299] timecost: 56.18, lr: 0.000052, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0093, R2: 0.9986), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0459, R2: 0.9672), PNorm: 189.9532, GNorm: 0.3385
[203/299] timecost: 55.90, lr: 0.000052, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0098, R2: 0.9985), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0458, R2: 0.9673), PNorm: 189.9582, GNorm: 0.5000
[204/299] timecost: 55.76, lr: 0.000052, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0093, R2: 0.9985), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0463, R2: 0.9668), PNorm: 189.9647, GNorm: 0.3267
[205/299] timecost: 56.04, lr: 0.000052, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0091, R2: 0.9985), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0475, R2: 0.9640), PNorm: 189.9710, GNorm: 0.3786
[206/299] timecost: 55.79, lr: 0.000052, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0089, R2: 0.9987), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0453, R2: 0.9676), PNorm: 189.9750, GNorm: 0.3764
[207/299] timecost: 55.86, lr: 0.000052, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0091, R2: 0.9986), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0464, R2: 0.9661), PNorm: 189.9809, GNorm: 0.4612
[208/299] timecost: 55.67, lr: 0.000052, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0093, R2: 0.9986), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0473, R2: 0.9654), PNorm: 189.9869, GNorm: 0.3459
Epoch 00210: reducing learning rate of group 0 to 4.4371e-05.
[209/299] timecost: 55.99, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0094, R2: 0.9985), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0466, R2: 0.9664), PNorm: 189.9905, GNorm: 0.3450
[210/299] timecost: 56.13, lr: 0.000044, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0087, R2: 0.9987), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0449, R2: 0.9690), PNorm: 189.9945, GNorm: 0.3730
[211/299] timecost: 56.56, lr: 0.000044, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0081, R2: 0.9989), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0473, R2: 0.9648), PNorm: 189.9981, GNorm: 0.5000
[212/299] timecost: 56.01, lr: 0.000044, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0080, R2: 0.9988), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0467, R2: 0.9664), PNorm: 190.0006, GNorm: 0.3915
[213/299] timecost: 55.79, lr: 0.000044, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0078, R2: 0.9989), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0448, R2: 0.9685), PNorm: 190.0042, GNorm: 0.3474
[214/299] timecost: 55.87, lr: 0.000044, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0078, R2: 0.9989), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0448, R2: 0.9692), PNorm: 190.0075, GNorm: 0.2950
[215/299] timecost: 56.11, lr: 0.000044, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0081, R2: 0.9988), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0467, R2: 0.9659), PNorm: 190.0114, GNorm: 0.3524
[216/299] timecost: 56.72, lr: 0.000044, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0076, R2: 0.9990), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0455, R2: 0.9677), PNorm: 190.0155, GNorm: 0.3109
[217/299] timecost: 56.75, lr: 0.000044, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0076, R2: 0.9990), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0461, R2: 0.9669), PNorm: 190.0195, GNorm: 0.4142
[218/299] timecost: 56.86, lr: 0.000044, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0077, R2: 0.9990), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0456, R2: 0.9679), PNorm: 190.0239, GNorm: 0.4074
[219/299] timecost: 57.03, lr: 0.000044, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0077, R2: 0.9990), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0459, R2: 0.9676), PNorm: 190.0263, GNorm: 0.3985
[220/299] timecost: 57.03, lr: 0.000044, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0079, R2: 0.9989), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0460, R2: 0.9675), PNorm: 190.0291, GNorm: 0.5000
[221/299] timecost: 56.63, lr: 0.000044, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0080, R2: 0.9989), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0468, R2: 0.9654), PNorm: 190.0342, GNorm: 0.4956
[222/299] timecost: 56.04, lr: 0.000044, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0075, R2: 0.9990), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0475, R2: 0.9643), PNorm: 190.0381, GNorm: 0.4903
[223/299] timecost: 56.00, lr: 0.000044, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0079, R2: 0.9990), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0467, R2: 0.9662), PNorm: 190.0417, GNorm: 0.4739
[224/299] timecost: 56.17, lr: 0.000044, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0078, R2: 0.9990), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0461, R2: 0.9663), PNorm: 190.0456, GNorm: 0.4123
Epoch 00226: reducing learning rate of group 0 to 3.7715e-05.
[225/299] timecost: 56.55, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0077, R2: 0.9989), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0471, R2: 0.9654), PNorm: 190.0506, GNorm: 0.3743
[226/299] timecost: 57.00, lr: 0.000038, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0074, R2: 0.9990), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0456, R2: 0.9677), PNorm: 190.0534, GNorm: 0.4707
[227/299] timecost: 56.45, lr: 0.000038, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0066, R2: 0.9992), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0459, R2: 0.9669), PNorm: 190.0565, GNorm: 0.3471
[228/299] timecost: 56.20, lr: 0.000038, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0067, R2: 0.9992), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0460, R2: 0.9666), PNorm: 190.0581, GNorm: 0.4634
[229/299] timecost: 56.11, lr: 0.000038, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0072, R2: 0.9991), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0456, R2: 0.9675), PNorm: 190.0628, GNorm: 0.3846
[230/299] timecost: 57.13, lr: 0.000038, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0066, R2: 0.9991), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0455, R2: 0.9675), PNorm: 190.0649, GNorm: 0.4102
[231/299] timecost: 57.02, lr: 0.000038, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0068, R2: 0.9992), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0453, R2: 0.9681), PNorm: 190.0668, GNorm: 0.5000
[232/299] timecost: 57.17, lr: 0.000038, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0068, R2: 0.9992), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0459, R2: 0.9673), PNorm: 190.0688, GNorm: 0.3287
[233/299] timecost: 56.48, lr: 0.000038, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0068, R2: 0.9991), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0455, R2: 0.9681), PNorm: 190.0725, GNorm: 0.4751
[234/299] timecost: 57.12, lr: 0.000038, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0068, R2: 0.9992), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0465, R2: 0.9662), PNorm: 190.0749, GNorm: 0.5000
[235/299] timecost: 56.56, lr: 0.000038, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0070, R2: 0.9992), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0458, R2: 0.9669), PNorm: 190.0783, GNorm: 0.4905
[236/299] timecost: 57.12, lr: 0.000038, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0069, R2: 0.9992), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0460, R2: 0.9666), PNorm: 190.0807, GNorm: 0.5000
[237/299] timecost: 57.04, lr: 0.000038, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0069, R2: 0.9992), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0463, R2: 0.9663), PNorm: 190.0834, GNorm: 0.3832
[238/299] timecost: 56.63, lr: 0.000038, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0068, R2: 0.9992), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0458, R2: 0.9675), PNorm: 190.0870, GNorm: 0.5000
[239/299] timecost: 56.56, lr: 0.000038, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0067, R2: 0.9992), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0460, R2: 0.9671), PNorm: 190.0887, GNorm: 0.4113
[240/299] timecost: 56.96, lr: 0.000038, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0067, R2: 0.9992), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0473, R2: 0.9652), PNorm: 190.0924, GNorm: 0.3278
Epoch 00242: reducing learning rate of group 0 to 3.2058e-05.
[241/299] timecost: 56.54, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0064, R2: 0.9993), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0451, R2: 0.9684), PNorm: 190.0951, GNorm: 0.3619
[242/299] timecost: 56.12, lr: 0.000032, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0062, R2: 0.9993), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0448, R2: 0.9691), PNorm: 190.0977, GNorm: 0.4466
[243/299] timecost: 56.34, lr: 0.000032, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0065, R2: 0.9993), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0452, R2: 0.9686), PNorm: 190.0983, GNorm: 0.3644
[244/299] timecost: 56.31, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0061, R2: 0.9993), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0454, R2: 0.9680), PNorm: 190.1005, GNorm: 0.3591
[245/299] timecost: 56.33, lr: 0.000032, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0058, R2: 0.9993), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0444, R2: 0.9695), PNorm: 190.1023, GNorm: 0.3593
[246/299] timecost: 56.36, lr: 0.000032, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0460, R2: 0.9674), PNorm: 190.1053, GNorm: 0.3390
[247/299] timecost: 56.60, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0060, R2: 0.9993), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0466, R2: 0.9657), PNorm: 190.1064, GNorm: 0.4621
[248/299] timecost: 57.64, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0060, R2: 0.9993), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0442, R2: 0.9697), PNorm: 190.1097, GNorm: 0.4415
[249/299] timecost: 56.25, lr: 0.000032, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0061, R2: 0.9993), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0452, R2: 0.9681), PNorm: 190.1111, GNorm: 0.3687
[250/299] timecost: 56.14, lr: 0.000032, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0060, R2: 0.9993), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0463, R2: 0.9665), PNorm: 190.1135, GNorm: 0.4253
[251/299] timecost: 57.64, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0061, R2: 0.9993), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0473, R2: 0.9653), PNorm: 190.1155, GNorm: 0.5000
[252/299] timecost: 57.79, lr: 0.000032, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0063, R2: 0.9993), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0459, R2: 0.9674), PNorm: 190.1170, GNorm: 0.5000
[253/299] timecost: 57.04, lr: 0.000032, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0059, R2: 0.9993), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0481, R2: 0.9637), PNorm: 190.1208, GNorm: 0.5000
[254/299] timecost: 57.34, lr: 0.000032, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0059, R2: 0.9994), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0453, R2: 0.9679), PNorm: 190.1228, GNorm: 0.4773
[255/299] timecost: 57.65, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0060, R2: 0.9993), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0465, R2: 0.9661), PNorm: 190.1241, GNorm: 0.3951
[256/299] timecost: 57.12, lr: 0.000032, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0061, R2: 0.9993), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0448, R2: 0.9683), PNorm: 190.1268, GNorm: 0.3726
Epoch 00258: reducing learning rate of group 0 to 2.7249e-05.
[257/299] timecost: 55.72, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0057, R2: 0.9994), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0460, R2: 0.9664), PNorm: 190.1294, GNorm: 0.4547
[258/299] timecost: 56.34, lr: 0.000027, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0054, R2: 0.9994), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0464, R2: 0.9663), PNorm: 190.1298, GNorm: 0.4159
[259/299] timecost: 55.68, lr: 0.000027, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0052, R2: 0.9995), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0452, R2: 0.9682), PNorm: 190.1309, GNorm: 0.3174
[260/299] timecost: 55.83, lr: 0.000027, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0052, R2: 0.9994), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0468, R2: 0.9659), PNorm: 190.1331, GNorm: 0.3446
[261/299] timecost: 56.00, lr: 0.000027, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0052, R2: 0.9994), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0464, R2: 0.9666), PNorm: 190.1342, GNorm: 0.5000
[262/299] timecost: 55.71, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0055, R2: 0.9994), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0457, R2: 0.9671), PNorm: 190.1362, GNorm: 0.3562
[263/299] timecost: 56.21, lr: 0.000027, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0053, R2: 0.9995), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0460, R2: 0.9670), PNorm: 190.1385, GNorm: 0.3244
[264/299] timecost: 56.00, lr: 0.000027, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0053, R2: 0.9995), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0454, R2: 0.9678), PNorm: 190.1395, GNorm: 0.4052
[265/299] timecost: 55.56, lr: 0.000027, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0056, R2: 0.9994), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0457, R2: 0.9679), PNorm: 190.1417, GNorm: 0.5000
[266/299] timecost: 55.64, lr: 0.000027, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0053, R2: 0.9994), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0454, R2: 0.9675), PNorm: 190.1429, GNorm: 0.4539
[267/299] timecost: 55.56, lr: 0.000027, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0457, R2: 0.9674), PNorm: 190.1445, GNorm: 0.4504
[268/299] timecost: 56.91, lr: 0.000027, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0049, R2: 0.9995), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0456, R2: 0.9676), PNorm: 190.1457, GNorm: 0.4330
[269/299] timecost: 57.46, lr: 0.000027, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0446, R2: 0.9687), PNorm: 190.1465, GNorm: 0.3919
[270/299] timecost: 56.75, lr: 0.000027, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0461, R2: 0.9666), PNorm: 190.1490, GNorm: 0.4046
[271/299] timecost: 55.79, lr: 0.000027, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0053, R2: 0.9994), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0453, R2: 0.9677), PNorm: 190.1507, GNorm: 0.3158
[272/299] timecost: 56.61, lr: 0.000027, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0052, R2: 0.9995), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0462, R2: 0.9667), PNorm: 190.1519, GNorm: 0.4993
Epoch 00274: reducing learning rate of group 0 to 2.3162e-05.
[273/299] timecost: 57.56, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0051, R2: 0.9995), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0461, R2: 0.9668), PNorm: 190.1544, GNorm: 0.4095
[274/299] timecost: 58.12, lr: 0.000023, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0048, R2: 0.9995), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0462, R2: 0.9666), PNorm: 190.1546, GNorm: 0.4777
[275/299] timecost: 57.21, lr: 0.000023, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0047, R2: 0.9995), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0460, R2: 0.9668), PNorm: 190.1562, GNorm: 0.3157
[276/299] timecost: 56.16, lr: 0.000023, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0466, R2: 0.9660), PNorm: 190.1573, GNorm: 0.3934
[277/299] timecost: 56.95, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0046, R2: 0.9996), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0454, R2: 0.9677), PNorm: 190.1586, GNorm: 0.5000
[278/299] timecost: 56.48, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0046, R2: 0.9996), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0455, R2: 0.9678), PNorm: 190.1597, GNorm: 0.3276
[279/299] timecost: 56.05, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0459, R2: 0.9670), PNorm: 190.1613, GNorm: 0.5000
[280/299] timecost: 56.51, lr: 0.000023, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0047, R2: 0.9996), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0457, R2: 0.9672), PNorm: 190.1622, GNorm: 0.5000
[281/299] timecost: 56.26, lr: 0.000023, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0047, R2: 0.9995), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0461, R2: 0.9669), PNorm: 190.1634, GNorm: 0.3562
[282/299] timecost: 55.99, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0046, R2: 0.9995), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0458, R2: 0.9671), PNorm: 190.1644, GNorm: 0.3859
[283/299] timecost: 55.98, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0046, R2: 0.9995), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0455, R2: 0.9676), PNorm: 190.1658, GNorm: 0.4744
[284/299] timecost: 56.15, lr: 0.000023, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0464, R2: 0.9664), PNorm: 190.1667, GNorm: 0.3830
[285/299] timecost: 56.44, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0462, R2: 0.9666), PNorm: 190.1683, GNorm: 0.5000
[286/299] timecost: 55.52, lr: 0.000023, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0456, R2: 0.9675), PNorm: 190.1694, GNorm: 0.3907
[287/299] timecost: 55.84, lr: 0.000023, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0466, R2: 0.9662), PNorm: 190.1699, GNorm: 0.5000
[288/299] timecost: 55.66, lr: 0.000023, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0044, R2: 0.9996), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0453, R2: 0.9680), PNorm: 190.1714, GNorm: 0.4008
Epoch 00290: reducing learning rate of group 0 to 1.9687e-05.
[289/299] timecost: 55.91, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0045, R2: 0.9996), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0457, R2: 0.9674), PNorm: 190.1722, GNorm: 0.4780
[290/299] timecost: 56.13, lr: 0.000020, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0042, R2: 0.9996), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0465, R2: 0.9662), PNorm: 190.1728, GNorm: 0.3586
[291/299] timecost: 56.09, lr: 0.000020, Train: (LOSS: 0.0027, MAE: 0.0027, RMSE: 0.0043, R2: 0.9996), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0463, R2: 0.9667), PNorm: 190.1744, GNorm: 0.4789
[292/299] timecost: 57.45, lr: 0.000020, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0042, R2: 0.9996), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0460, R2: 0.9670), PNorm: 190.1749, GNorm: 0.3572
[293/299] timecost: 57.60, lr: 0.000020, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0041, R2: 0.9996), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0462, R2: 0.9667), PNorm: 190.1754, GNorm: 0.3709
[294/299] timecost: 57.30, lr: 0.000020, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0041, R2: 0.9997), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0464, R2: 0.9665), PNorm: 190.1767, GNorm: 0.5000
[295/299] timecost: 57.42, lr: 0.000020, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0042, R2: 0.9996), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0459, R2: 0.9672), PNorm: 190.1774, GNorm: 0.2733
[296/299] timecost: 57.36, lr: 0.000020, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0038, R2: 0.9997), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0458, R2: 0.9672), PNorm: 190.1780, GNorm: 0.4022
[297/299] timecost: 57.89, lr: 0.000020, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0042, R2: 0.9996), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0461, R2: 0.9669), PNorm: 190.1796, GNorm: 0.5000
