cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 66.12, lr: 0.000100, Train: (LOSS: 0.2072, MAE: 0.2072, RMSE: 0.2570, R2: 0.0368), Valid: (LOSS: 0.1755, MAE: 0.1755, RMSE: 0.2236, R2: 0.2711), PNorm: 187.0409, GNorm: 0.5000
[198/299] timecost: 63.39, lr: 0.000027, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0108, R2: 0.9971), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0581, R2: 0.9505), PNorm: 189.2133, GNorm: 0.4351
[199/299] timecost: 61.40, lr: 0.000027, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0101, R2: 0.9971), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0593, R2: 0.9483), PNorm: 189.2155, GNorm: 0.5000
[200/299] timecost: 62.47, lr: 0.000027, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0098, R2: 0.9972), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0586, R2: 0.9496), PNorm: 189.2160, GNorm: 0.4676
[201/299] timecost: 64.63, lr: 0.000027, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0099, R2: 0.9971), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0580, R2: 0.9502), PNorm: 189.2184, GNorm: 0.4272
[202/299] timecost: 62.42, lr: 0.000027, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0097, R2: 0.9976), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0592, R2: 0.9481), PNorm: 189.2194, GNorm: 0.4614
[203/299] timecost: 60.32, lr: 0.000027, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0096, R2: 0.9971), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0582, R2: 0.9500), PNorm: 189.2220, GNorm: 0.5000
[204/299] timecost: 60.44, lr: 0.000027, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0098, R2: 0.9975), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0582, R2: 0.9501), PNorm: 189.2235, GNorm: 0.4168
[205/299] timecost: 60.10, lr: 0.000027, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0098, R2: 0.9970), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0577, R2: 0.9507), PNorm: 189.2253, GNorm: 0.5000
[206/299] timecost: 59.74, lr: 0.000027, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0098, R2: 0.9974), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0571, R2: 0.9518), PNorm: 189.2265, GNorm: 0.5000
[207/299] timecost: 59.84, lr: 0.000027, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0094, R2: 0.9978), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0595, R2: 0.9473), PNorm: 189.2281, GNorm: 0.4373
[208/299] timecost: 59.83, lr: 0.000027, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0097, R2: 0.9974), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0580, R2: 0.9498), PNorm: 189.2301, GNorm: 0.5000
[209/299] timecost: 60.24, lr: 0.000027, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0096, R2: 0.9976), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0581, R2: 0.9503), PNorm: 189.2313, GNorm: 0.5000
[210/299] timecost: 63.73, lr: 0.000027, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0097, R2: 0.9974), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0586, R2: 0.9493), PNorm: 189.2334, GNorm: 0.5000
[211/299] timecost: 64.57, lr: 0.000027, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0096, R2: 0.9974), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0582, R2: 0.9500), PNorm: 189.2357, GNorm: 0.5000
[212/299] timecost: 64.23, lr: 0.000027, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0096, R2: 0.9974), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0578, R2: 0.9510), PNorm: 189.2367, GNorm: 0.4486
[213/299] timecost: 64.47, lr: 0.000027, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0096, R2: 0.9973), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0573, R2: 0.9516), PNorm: 189.2382, GNorm: 0.5000
Epoch 00215: reducing learning rate of group 0 to 2.3162e-05.
[214/299] timecost: 64.41, lr: 0.000023, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0095, R2: 0.9972), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0578, R2: 0.9504), PNorm: 189.2403, GNorm: 0.3965
[215/299] timecost: 64.65, lr: 0.000023, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0091, R2: 0.9975), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0577, R2: 0.9506), PNorm: 189.2410, GNorm: 0.4564
[216/299] timecost: 64.18, lr: 0.000023, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0087, R2: 0.9974), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0584, R2: 0.9499), PNorm: 189.2422, GNorm: 0.3719
[217/299] timecost: 64.38, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0087, R2: 0.9975), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0587, R2: 0.9492), PNorm: 189.2432, GNorm: 0.5000
[218/299] timecost: 61.59, lr: 0.000023, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0091, R2: 0.9976), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0580, R2: 0.9503), PNorm: 189.2445, GNorm: 0.4855
[219/299] timecost: 61.37, lr: 0.000023, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0092, R2: 0.9977), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0582, R2: 0.9500), PNorm: 189.2474, GNorm: 0.4780
[220/299] timecost: 61.05, lr: 0.000023, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0090, R2: 0.9978), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0585, R2: 0.9494), PNorm: 189.2478, GNorm: 0.4632
[221/299] timecost: 60.19, lr: 0.000023, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0090, R2: 0.9976), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0585, R2: 0.9494), PNorm: 189.2489, GNorm: 0.3819
[222/299] timecost: 62.16, lr: 0.000023, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0089, R2: 0.9973), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0583, R2: 0.9495), PNorm: 189.2504, GNorm: 0.4003
[223/299] timecost: 61.08, lr: 0.000023, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0088, R2: 0.9976), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0567, R2: 0.9520), PNorm: 189.2515, GNorm: 0.5000
[224/299] timecost: 60.30, lr: 0.000023, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0089, R2: 0.9975), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0582, R2: 0.9501), PNorm: 189.2534, GNorm: 0.5000
[225/299] timecost: 62.01, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0087, R2: 0.9979), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0578, R2: 0.9506), PNorm: 189.2541, GNorm: 0.5000
[226/299] timecost: 62.20, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0087, R2: 0.9976), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0573, R2: 0.9514), PNorm: 189.2557, GNorm: 0.4330
[227/299] timecost: 62.38, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0087, R2: 0.9968), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0575, R2: 0.9513), PNorm: 189.2559, GNorm: 0.4847
[228/299] timecost: 62.19, lr: 0.000023, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0088, R2: 0.9977), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0577, R2: 0.9508), PNorm: 189.2582, GNorm: 0.5000
[229/299] timecost: 61.88, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0086, R2: 0.9973), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0579, R2: 0.9506), PNorm: 189.2592, GNorm: 0.5000
[230/299] timecost: 61.95, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0088, R2: 0.9977), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0578, R2: 0.9509), PNorm: 189.2603, GNorm: 0.4576
[231/299] timecost: 61.78, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0085, R2: 0.9976), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0579, R2: 0.9507), PNorm: 189.2624, GNorm: 0.3710
[232/299] timecost: 62.72, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0085, R2: 0.9973), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0568, R2: 0.9524), PNorm: 189.2632, GNorm: 0.3952
[233/299] timecost: 64.11, lr: 0.000023, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0086, R2: 0.9980), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0578, R2: 0.9506), PNorm: 189.2642, GNorm: 0.4090
[234/299] timecost: 63.56, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0086, R2: 0.9980), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0568, R2: 0.9524), PNorm: 189.2654, GNorm: 0.3864
[235/299] timecost: 63.28, lr: 0.000023, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0083, R2: 0.9971), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0573, R2: 0.9517), PNorm: 189.2668, GNorm: 0.5000
[236/299] timecost: 63.54, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0084, R2: 0.9980), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0571, R2: 0.9516), PNorm: 189.2683, GNorm: 0.4165
[237/299] timecost: 63.73, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0085, R2: 0.9980), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0580, R2: 0.9503), PNorm: 189.2696, GNorm: 0.5000
[238/299] timecost: 63.44, lr: 0.000023, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0087, R2: 0.9974), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0584, R2: 0.9494), PNorm: 189.2718, GNorm: 0.5000
Epoch 00240: reducing learning rate of group 0 to 1.9687e-05.
[239/299] timecost: 62.91, lr: 0.000020, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0086, R2: 0.9979), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9510), PNorm: 189.2723, GNorm: 0.4104
[240/299] timecost: 63.19, lr: 0.000020, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0081, R2: 0.9978), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0568, R2: 0.9522), PNorm: 189.2731, GNorm: 0.3285
[241/299] timecost: 63.10, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0081, R2: 0.9974), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0573, R2: 0.9516), PNorm: 189.2739, GNorm: 0.4468
[242/299] timecost: 62.93, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0080, R2: 0.9974), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0575, R2: 0.9512), PNorm: 189.2755, GNorm: 0.5000
[243/299] timecost: 62.96, lr: 0.000020, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0082, R2: 0.9978), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0573, R2: 0.9515), PNorm: 189.2762, GNorm: 0.4259
[244/299] timecost: 62.97, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0082, R2: 0.9977), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0570, R2: 0.9521), PNorm: 189.2768, GNorm: 0.3821
[245/299] timecost: 62.46, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0080, R2: 0.9973), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0579, R2: 0.9505), PNorm: 189.2781, GNorm: 0.3734
[246/299] timecost: 62.80, lr: 0.000020, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0079, R2: 0.9980), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0582, R2: 0.9501), PNorm: 189.2786, GNorm: 0.5000
[247/299] timecost: 63.13, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0080, R2: 0.9972), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0576, R2: 0.9509), PNorm: 189.2799, GNorm: 0.5000
[248/299] timecost: 62.73, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0081, R2: 0.9979), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0580, R2: 0.9501), PNorm: 189.2811, GNorm: 0.4564
[249/299] timecost: 63.27, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0078, R2: 0.9982), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0585, R2: 0.9494), PNorm: 189.2817, GNorm: 0.5000
[250/299] timecost: 63.18, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0080, R2: 0.9981), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0579, R2: 0.9504), PNorm: 189.2824, GNorm: 0.4987
[251/299] timecost: 63.34, lr: 0.000020, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0080, R2: 0.9972), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0576, R2: 0.9511), PNorm: 189.2841, GNorm: 0.4031
[252/299] timecost: 62.99, lr: 0.000020, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0079, R2: 0.9979), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0584, R2: 0.9498), PNorm: 189.2849, GNorm: 0.4947
[253/299] timecost: 63.15, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0078, R2: 0.9975), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0581, R2: 0.9499), PNorm: 189.2858, GNorm: 0.4081
[254/299] timecost: 63.38, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0079, R2: 0.9979), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0581, R2: 0.9503), PNorm: 189.2868, GNorm: 0.4092
Epoch 00256: reducing learning rate of group 0 to 1.6734e-05.
[255/299] timecost: 63.21, lr: 0.000017, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0077, R2: 0.9975), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0577, R2: 0.9509), PNorm: 189.2882, GNorm: 0.3774
[256/299] timecost: 64.11, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0077, R2: 0.9979), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0573, R2: 0.9514), PNorm: 189.2883, GNorm: 0.3977
[257/299] timecost: 64.59, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0074, R2: 0.9983), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0573, R2: 0.9515), PNorm: 189.2890, GNorm: 0.3793
[258/299] timecost: 64.83, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0071, R2: 0.9978), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0576, R2: 0.9510), PNorm: 189.2897, GNorm: 0.5000
[259/299] timecost: 64.38, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0075, R2: 0.9981), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9508), PNorm: 189.2909, GNorm: 0.5000
[260/299] timecost: 63.95, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0076, R2: 0.9980), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0579, R2: 0.9504), PNorm: 189.2914, GNorm: 0.5000
[261/299] timecost: 64.32, lr: 0.000017, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0074, R2: 0.9980), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0573, R2: 0.9515), PNorm: 189.2920, GNorm: 0.4759
[262/299] timecost: 62.64, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0076, R2: 0.9981), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0572, R2: 0.9514), PNorm: 189.2930, GNorm: 0.3773
[263/299] timecost: 60.70, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0076, R2: 0.9981), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0581, R2: 0.9502), PNorm: 189.2935, GNorm: 0.4558
[264/299] timecost: 61.69, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0074, R2: 0.9979), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0572, R2: 0.9519), PNorm: 189.2941, GNorm: 0.4320
[265/299] timecost: 60.97, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0075, R2: 0.9976), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9507), PNorm: 189.2954, GNorm: 0.3876
[266/299] timecost: 62.43, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0074, R2: 0.9981), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0571, R2: 0.9518), PNorm: 189.2957, GNorm: 0.4331
[267/299] timecost: 63.58, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0076, R2: 0.9979), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0573, R2: 0.9515), PNorm: 189.2962, GNorm: 0.5000
[268/299] timecost: 63.83, lr: 0.000017, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0074, R2: 0.9976), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0575, R2: 0.9510), PNorm: 189.2973, GNorm: 0.5000
[269/299] timecost: 63.90, lr: 0.000017, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0074, R2: 0.9978), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0574, R2: 0.9512), PNorm: 189.2982, GNorm: 0.3783
[270/299] timecost: 63.59, lr: 0.000017, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0074, R2: 0.9979), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0578, R2: 0.9506), PNorm: 189.2982, GNorm: 0.3307
Epoch 00272: reducing learning rate of group 0 to 1.4224e-05.
[271/299] timecost: 63.25, lr: 0.000014, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0073, R2: 0.9980), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0576, R2: 0.9509), PNorm: 189.2994, GNorm: 0.5000
[272/299] timecost: 60.49, lr: 0.000014, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0072, R2: 0.9981), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0577, R2: 0.9507), PNorm: 189.3003, GNorm: 0.3313
[273/299] timecost: 60.43, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0069, R2: 0.9981), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0574, R2: 0.9512), PNorm: 189.3003, GNorm: 0.4720
[274/299] timecost: 59.71, lr: 0.000014, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0071, R2: 0.9977), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0577, R2: 0.9509), PNorm: 189.3006, GNorm: 0.4500
[275/299] timecost: 60.90, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0070, R2: 0.9981), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0577, R2: 0.9509), PNorm: 189.3016, GNorm: 0.3739
[276/299] timecost: 61.04, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0070, R2: 0.9978), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0577, R2: 0.9507), PNorm: 189.3019, GNorm: 0.3872
[277/299] timecost: 59.99, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0070, R2: 0.9982), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0575, R2: 0.9513), PNorm: 189.3022, GNorm: 0.5000
[278/299] timecost: 60.38, lr: 0.000014, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0071, R2: 0.9982), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0572, R2: 0.9516), PNorm: 189.3028, GNorm: 0.5000
[279/299] timecost: 61.17, lr: 0.000014, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0071, R2: 0.9979), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0568, R2: 0.9524), PNorm: 189.3033, GNorm: 0.5000
[280/299] timecost: 61.53, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0071, R2: 0.9983), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0573, R2: 0.9514), PNorm: 189.3040, GNorm: 0.5000
[281/299] timecost: 60.93, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0069, R2: 0.9984), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0573, R2: 0.9515), PNorm: 189.3042, GNorm: 0.5000
[282/299] timecost: 60.42, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0070, R2: 0.9974), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0571, R2: 0.9519), PNorm: 189.3049, GNorm: 0.4448
[283/299] timecost: 60.13, lr: 0.000014, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0069, R2: 0.9975), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0577, R2: 0.9510), PNorm: 189.3055, GNorm: 0.3739
[284/299] timecost: 60.30, lr: 0.000014, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0068, R2: 0.9982), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0579, R2: 0.9507), PNorm: 189.3062, GNorm: 0.4059
[285/299] timecost: 59.89, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0070, R2: 0.9982), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0574, R2: 0.9513), PNorm: 189.3065, GNorm: 0.3050
[286/299] timecost: 59.88, lr: 0.000014, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0069, R2: 0.9982), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0577, R2: 0.9509), PNorm: 189.3069, GNorm: 0.4821
Epoch 00288: reducing learning rate of group 0 to 1.2091e-05.
[287/299] timecost: 63.45, lr: 0.000012, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0068, R2: 0.9983), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0576, R2: 0.9512), PNorm: 189.3074, GNorm: 0.4165
[288/299] timecost: 64.31, lr: 0.000012, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0067, R2: 0.9978), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0574, R2: 0.9514), PNorm: 189.3080, GNorm: 0.5000
[289/299] timecost: 64.68, lr: 0.000012, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0068, R2: 0.9983), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0576, R2: 0.9511), PNorm: 189.3082, GNorm: 0.3943
[290/299] timecost: 63.92, lr: 0.000012, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0066, R2: 0.9980), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9509), PNorm: 189.3090, GNorm: 0.5000
[291/299] timecost: 64.86, lr: 0.000012, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0066, R2: 0.9981), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0573, R2: 0.9514), PNorm: 189.3094, GNorm: 0.5000
[292/299] timecost: 63.93, lr: 0.000012, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0067, R2: 0.9982), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0574, R2: 0.9513), PNorm: 189.3099, GNorm: 0.4465
[293/299] timecost: 63.89, lr: 0.000012, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0066, R2: 0.9979), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0570, R2: 0.9520), PNorm: 189.3103, GNorm: 0.3714
[294/299] timecost: 59.89, lr: 0.000012, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0066, R2: 0.9982), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0572, R2: 0.9516), PNorm: 189.3107, GNorm: 0.3171
[295/299] timecost: 59.47, lr: 0.000012, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0068, R2: 0.9978), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0576, R2: 0.9511), PNorm: 189.3111, GNorm: 0.4130
[296/299] timecost: 60.38, lr: 0.000012, Train: (LOSS: 0.0030, MAE: 0.0030, RMSE: 0.0068, R2: 0.9980), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0575, R2: 0.9513), PNorm: 189.3110, GNorm: 0.4179
