cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.35, lr: 0.000030, Train: (LOSS: 0.2376, MAE: 0.2376, RMSE: 0.2834, R2: -0.1522), Valid: (LOSS: 0.3047, MAE: 0.3047, RMSE: 0.3802, R2: -1.1000), PNorm: 174.3936, GNorm: 1.5220
[199/299] timecost: 62.72, lr: 0.000022, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0194, R2: 0.9936), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0599, R2: 0.9435), PNorm: 135.8114, GNorm: 1.1313
[200/299] timecost: 62.73, lr: 0.000022, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0203, R2: 0.9926), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0583, R2: 0.9467), PNorm: 135.7355, GNorm: 0.7145
[201/299] timecost: 64.37, lr: 0.000022, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0190, R2: 0.9934), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0616, R2: 0.9401), PNorm: 135.6594, GNorm: 0.7470
[202/299] timecost: 65.56, lr: 0.000022, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0190, R2: 0.9940), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0582, R2: 0.9458), PNorm: 135.5841, GNorm: 0.8326
[203/299] timecost: 66.57, lr: 0.000022, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0184, R2: 0.9941), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0616, R2: 0.9399), PNorm: 135.5092, GNorm: 0.7195
[204/299] timecost: 66.52, lr: 0.000022, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0183, R2: 0.9946), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0581, R2: 0.9482), PNorm: 135.4343, GNorm: 0.9089
[205/299] timecost: 66.40, lr: 0.000022, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0181, R2: 0.9942), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0591, R2: 0.9454), PNorm: 135.3603, GNorm: 0.8073
[206/299] timecost: 66.19, lr: 0.000022, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0186, R2: 0.9940), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0593, R2: 0.9451), PNorm: 135.2869, GNorm: 0.8690
[207/299] timecost: 66.81, lr: 0.000022, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0183, R2: 0.9940), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0603, R2: 0.9411), PNorm: 135.2137, GNorm: 1.4022
[208/299] timecost: 65.74, lr: 0.000022, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0186, R2: 0.9942), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0591, R2: 0.9462), PNorm: 135.1409, GNorm: 0.8283
[209/299] timecost: 64.94, lr: 0.000022, Train: (LOSS: 0.0118, MAE: 0.0118, RMSE: 0.0178, R2: 0.9947), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0586, R2: 0.9469), PNorm: 135.0679, GNorm: 0.8178
[210/299] timecost: 64.57, lr: 0.000022, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0170, R2: 0.9951), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0588, R2: 0.9460), PNorm: 134.9958, GNorm: 1.2165
[211/299] timecost: 64.73, lr: 0.000022, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0173, R2: 0.9948), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0598, R2: 0.9444), PNorm: 134.9236, GNorm: 0.9243
[212/299] timecost: 65.40, lr: 0.000022, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0184, R2: 0.9944), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0603, R2: 0.9432), PNorm: 134.8525, GNorm: 0.7248
[213/299] timecost: 66.00, lr: 0.000022, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0166, R2: 0.9956), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0591, R2: 0.9456), PNorm: 134.7809, GNorm: 0.9800
[214/299] timecost: 66.31, lr: 0.000022, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0176, R2: 0.9949), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0596, R2: 0.9444), PNorm: 134.7105, GNorm: 1.0437
[215/299] timecost: 66.36, lr: 0.000022, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0174, R2: 0.9949), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0585, R2: 0.9461), PNorm: 134.6396, GNorm: 0.7551
[216/299] timecost: 66.22, lr: 0.000022, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0170, R2: 0.9954), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0585, R2: 0.9455), PNorm: 134.5690, GNorm: 0.7983
[217/299] timecost: 65.45, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0168, R2: 0.9951), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0602, R2: 0.9437), PNorm: 134.4990, GNorm: 0.7923
[218/299] timecost: 63.40, lr: 0.000022, Train: (LOSS: 0.0118, MAE: 0.0118, RMSE: 0.0174, R2: 0.9952), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0587, R2: 0.9464), PNorm: 134.4300, GNorm: 0.7361
[219/299] timecost: 63.97, lr: 0.000022, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0174, R2: 0.9948), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0595, R2: 0.9451), PNorm: 134.3609, GNorm: 0.8228
[220/299] timecost: 63.69, lr: 0.000022, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0175, R2: 0.9949), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0581, R2: 0.9472), PNorm: 134.2917, GNorm: 1.0652
[221/299] timecost: 63.03, lr: 0.000022, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0167, R2: 0.9951), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0593, R2: 0.9441), PNorm: 134.2222, GNorm: 1.1582
[222/299] timecost: 62.99, lr: 0.000022, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0166, R2: 0.9954), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0611, R2: 0.9409), PNorm: 134.1535, GNorm: 1.0143
Epoch 00224: reducing learning rate of group 0 to 1.9683e-05.
[223/299] timecost: 62.99, lr: 0.000020, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0169, R2: 0.9954), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0580, R2: 0.9475), PNorm: 134.0858, GNorm: 1.0175
[224/299] timecost: 62.92, lr: 0.000020, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0157, R2: 0.9960), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0585, R2: 0.9460), PNorm: 134.0234, GNorm: 0.8764
[225/299] timecost: 62.72, lr: 0.000020, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0155, R2: 0.9959), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0590, R2: 0.9450), PNorm: 133.9617, GNorm: 0.8798
[226/299] timecost: 62.77, lr: 0.000020, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0151, R2: 0.9964), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0591, R2: 0.9452), PNorm: 133.8999, GNorm: 0.8006
[227/299] timecost: 63.64, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0148, R2: 0.9963), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0599, R2: 0.9447), PNorm: 133.8379, GNorm: 0.9316
[228/299] timecost: 65.25, lr: 0.000020, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0150, R2: 0.9964), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0580, R2: 0.9473), PNorm: 133.7758, GNorm: 0.8208
[229/299] timecost: 65.44, lr: 0.000020, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0155, R2: 0.9961), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0591, R2: 0.9444), PNorm: 133.7140, GNorm: 0.9119
[230/299] timecost: 64.65, lr: 0.000020, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0155, R2: 0.9961), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0563, R2: 0.9513), PNorm: 133.6526, GNorm: 0.7335
[231/299] timecost: 65.08, lr: 0.000020, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0151, R2: 0.9962), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0572, R2: 0.9495), PNorm: 133.5913, GNorm: 0.8410
[232/299] timecost: 65.06, lr: 0.000020, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0153, R2: 0.9960), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0580, R2: 0.9471), PNorm: 133.5298, GNorm: 1.2857
[233/299] timecost: 65.05, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0152, R2: 0.9961), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0578, R2: 0.9481), PNorm: 133.4692, GNorm: 0.8263
[234/299] timecost: 64.99, lr: 0.000020, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0155, R2: 0.9959), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0598, R2: 0.9437), PNorm: 133.4084, GNorm: 0.8862
[235/299] timecost: 65.39, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0147, R2: 0.9964), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0558, R2: 0.9514), PNorm: 133.3473, GNorm: 0.7144
[236/299] timecost: 64.74, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0151, R2: 0.9963), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0573, R2: 0.9479), PNorm: 133.2863, GNorm: 0.7836
[237/299] timecost: 64.96, lr: 0.000020, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0141, R2: 0.9966), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0569, R2: 0.9502), PNorm: 133.2247, GNorm: 1.0357
[238/299] timecost: 65.26, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0144, R2: 0.9965), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0567, R2: 0.9505), PNorm: 133.1640, GNorm: 0.9633
[239/299] timecost: 66.40, lr: 0.000020, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0150, R2: 0.9962), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0597, R2: 0.9448), PNorm: 133.1029, GNorm: 0.9697
[240/299] timecost: 66.31, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0147, R2: 0.9964), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0569, R2: 0.9508), PNorm: 133.0426, GNorm: 0.7994
[241/299] timecost: 65.88, lr: 0.000020, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0142, R2: 0.9967), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0573, R2: 0.9486), PNorm: 132.9823, GNorm: 0.9625
[242/299] timecost: 66.42, lr: 0.000020, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0141, R2: 0.9968), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0568, R2: 0.9503), PNorm: 132.9213, GNorm: 1.0093
[243/299] timecost: 66.46, lr: 0.000020, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0144, R2: 0.9965), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0557, R2: 0.9512), PNorm: 132.8609, GNorm: 0.9420
[244/299] timecost: 66.19, lr: 0.000020, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0141, R2: 0.9967), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0580, R2: 0.9474), PNorm: 132.8006, GNorm: 0.6669
[245/299] timecost: 66.08, lr: 0.000020, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0146, R2: 0.9964), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0572, R2: 0.9495), PNorm: 132.7402, GNorm: 0.8446
[246/299] timecost: 66.11, lr: 0.000020, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0146, R2: 0.9966), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0568, R2: 0.9493), PNorm: 132.6801, GNorm: 1.0337
[247/299] timecost: 66.48, lr: 0.000020, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0136, R2: 0.9970), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0601, R2: 0.9441), PNorm: 132.6196, GNorm: 1.0802
[248/299] timecost: 65.48, lr: 0.000020, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0138, R2: 0.9969), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0584, R2: 0.9467), PNorm: 132.5594, GNorm: 1.0068
[249/299] timecost: 65.04, lr: 0.000020, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0142, R2: 0.9967), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0566, R2: 0.9508), PNorm: 132.4998, GNorm: 0.8090
[250/299] timecost: 64.92, lr: 0.000020, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0142, R2: 0.9969), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0562, R2: 0.9508), PNorm: 132.4402, GNorm: 0.8070
[251/299] timecost: 64.99, lr: 0.000020, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0136, R2: 0.9969), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0565, R2: 0.9498), PNorm: 132.3804, GNorm: 0.9728
[252/299] timecost: 65.11, lr: 0.000020, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0138, R2: 0.9969), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0576, R2: 0.9477), PNorm: 132.3209, GNorm: 0.7628
[253/299] timecost: 64.86, lr: 0.000020, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0139, R2: 0.9969), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0565, R2: 0.9501), PNorm: 132.2618, GNorm: 1.0226
[254/299] timecost: 64.92, lr: 0.000020, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0134, R2: 0.9970), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0564, R2: 0.9501), PNorm: 132.2019, GNorm: 0.8505
[255/299] timecost: 64.93, lr: 0.000020, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0136, R2: 0.9970), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0582, R2: 0.9479), PNorm: 132.1420, GNorm: 0.8176
Epoch 00257: reducing learning rate of group 0 to 1.7715e-05.
[256/299] timecost: 65.11, lr: 0.000018, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0133, R2: 0.9972), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0553, R2: 0.9514), PNorm: 132.0828, GNorm: 0.6311
[257/299] timecost: 65.53, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0131, R2: 0.9971), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0567, R2: 0.9506), PNorm: 132.0287, GNorm: 0.7833
[258/299] timecost: 66.59, lr: 0.000018, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0129, R2: 0.9973), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9471), PNorm: 131.9747, GNorm: 0.7222
[259/299] timecost: 66.63, lr: 0.000018, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0132, R2: 0.9972), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0571, R2: 0.9488), PNorm: 131.9215, GNorm: 0.7898
[260/299] timecost: 65.93, lr: 0.000018, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0130, R2: 0.9971), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0567, R2: 0.9513), PNorm: 131.8682, GNorm: 0.8591
[261/299] timecost: 65.64, lr: 0.000018, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0127, R2: 0.9974), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0567, R2: 0.9499), PNorm: 131.8145, GNorm: 0.8169
[262/299] timecost: 66.88, lr: 0.000018, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0126, R2: 0.9974), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0565, R2: 0.9498), PNorm: 131.7613, GNorm: 0.6961
[263/299] timecost: 66.54, lr: 0.000018, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0128, R2: 0.9973), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0576, R2: 0.9482), PNorm: 131.7082, GNorm: 0.7946
[264/299] timecost: 66.80, lr: 0.000018, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0126, R2: 0.9974), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0594, R2: 0.9447), PNorm: 131.6549, GNorm: 0.9192
[265/299] timecost: 66.59, lr: 0.000018, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0133, R2: 0.9972), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0552, R2: 0.9529), PNorm: 131.6017, GNorm: 0.7060
[266/299] timecost: 66.31, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0125, R2: 0.9973), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0562, R2: 0.9502), PNorm: 131.5481, GNorm: 0.6173
[267/299] timecost: 65.90, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0122, R2: 0.9975), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0573, R2: 0.9490), PNorm: 131.4954, GNorm: 0.7411
[268/299] timecost: 65.93, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0120, R2: 0.9976), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0566, R2: 0.9494), PNorm: 131.4419, GNorm: 0.6494
[269/299] timecost: 66.25, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0123, R2: 0.9975), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0572, R2: 0.9491), PNorm: 131.3888, GNorm: 0.8325
[270/299] timecost: 65.94, lr: 0.000018, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0125, R2: 0.9974), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0564, R2: 0.9501), PNorm: 131.3356, GNorm: 0.8790
[271/299] timecost: 66.04, lr: 0.000018, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0121, R2: 0.9977), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0570, R2: 0.9487), PNorm: 131.2823, GNorm: 0.7735
[272/299] timecost: 66.06, lr: 0.000018, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0124, R2: 0.9976), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0584, R2: 0.9460), PNorm: 131.2291, GNorm: 0.9485
[273/299] timecost: 66.77, lr: 0.000018, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0126, R2: 0.9974), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0570, R2: 0.9486), PNorm: 131.1764, GNorm: 0.9189
[274/299] timecost: 65.39, lr: 0.000018, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0122, R2: 0.9975), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0566, R2: 0.9490), PNorm: 131.1238, GNorm: 0.9955
[275/299] timecost: 64.04, lr: 0.000018, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0127, R2: 0.9974), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0593, R2: 0.9447), PNorm: 131.0709, GNorm: 0.9632
[276/299] timecost: 63.76, lr: 0.000018, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0136, R2: 0.9971), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0564, R2: 0.9508), PNorm: 131.0191, GNorm: 0.8364
Epoch 00278: reducing learning rate of group 0 to 1.5943e-05.
[277/299] timecost: 63.88, lr: 0.000016, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0120, R2: 0.9976), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0571, R2: 0.9485), PNorm: 130.9664, GNorm: 0.9105
[278/299] timecost: 65.45, lr: 0.000016, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0115, R2: 0.9979), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0558, R2: 0.9507), PNorm: 130.9189, GNorm: 1.0699
[279/299] timecost: 66.00, lr: 0.000016, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0112, R2: 0.9978), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0576, R2: 0.9475), PNorm: 130.8717, GNorm: 0.8728
[280/299] timecost: 66.00, lr: 0.000016, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0113, R2: 0.9979), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0561, R2: 0.9509), PNorm: 130.8249, GNorm: 0.8632
[281/299] timecost: 66.11, lr: 0.000016, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0111, R2: 0.9979), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0566, R2: 0.9498), PNorm: 130.7776, GNorm: 1.2662
[282/299] timecost: 66.10, lr: 0.000016, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0114, R2: 0.9977), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0565, R2: 0.9504), PNorm: 130.7304, GNorm: 0.9643
[283/299] timecost: 66.11, lr: 0.000016, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0107, R2: 0.9981), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0560, R2: 0.9505), PNorm: 130.6829, GNorm: 0.6646
[284/299] timecost: 66.02, lr: 0.000016, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0566, R2: 0.9481), PNorm: 130.6357, GNorm: 0.8936
[285/299] timecost: 66.41, lr: 0.000016, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0118, R2: 0.9976), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0554, R2: 0.9516), PNorm: 130.5887, GNorm: 0.7868
[286/299] timecost: 66.73, lr: 0.000016, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0113, R2: 0.9979), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0553, R2: 0.9520), PNorm: 130.5422, GNorm: 0.7264
[287/299] timecost: 66.70, lr: 0.000016, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0112, R2: 0.9980), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0578, R2: 0.9476), PNorm: 130.4950, GNorm: 0.5207
[288/299] timecost: 66.41, lr: 0.000016, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0112, R2: 0.9979), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0574, R2: 0.9467), PNorm: 130.4480, GNorm: 0.9663
[289/299] timecost: 66.17, lr: 0.000016, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0114, R2: 0.9979), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0573, R2: 0.9481), PNorm: 130.4009, GNorm: 0.7456
[290/299] timecost: 66.72, lr: 0.000016, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0568, R2: 0.9493), PNorm: 130.3545, GNorm: 0.7228
[291/299] timecost: 66.24, lr: 0.000016, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0110, R2: 0.9980), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0589, R2: 0.9461), PNorm: 130.3079, GNorm: 0.6749
[292/299] timecost: 66.27, lr: 0.000016, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0108, R2: 0.9980), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0588, R2: 0.9461), PNorm: 130.2611, GNorm: 0.8078
[293/299] timecost: 66.06, lr: 0.000016, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0107, R2: 0.9981), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0574, R2: 0.9477), PNorm: 130.2142, GNorm: 0.9591
[294/299] timecost: 65.83, lr: 0.000016, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0106, R2: 0.9982), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0577, R2: 0.9483), PNorm: 130.1674, GNorm: 0.8052
[295/299] timecost: 65.98, lr: 0.000016, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0111, R2: 0.9979), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0566, R2: 0.9490), PNorm: 130.1210, GNorm: 0.7226
[296/299] timecost: 66.08, lr: 0.000016, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0108, R2: 0.9981), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0566, R2: 0.9492), PNorm: 130.0741, GNorm: 0.8725
[297/299] timecost: 66.24, lr: 0.000016, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0108, R2: 0.9981), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0565, R2: 0.9507), PNorm: 130.0275, GNorm: 0.8613
Epoch 00299: reducing learning rate of group 0 to 1.4349e-05.
