cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 61.96, lr: 0.000100, Train: (LOSS: 0.2103, MAE: 0.2103, RMSE: 0.2594, R2: 0.0487), Valid: (LOSS: 0.1752, MAE: 0.1752, RMSE: 0.2354, R2: 0.2147), PNorm: 187.0349, GNorm: 0.5000
[199/299] timecost: 61.15, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0121, R2: 0.9961), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0539, R2: 0.9553), PNorm: 189.0466, GNorm: 0.3190
[200/299] timecost: 61.31, lr: 0.000044, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0125, R2: 0.9960), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0553, R2: 0.9517), PNorm: 189.0487, GNorm: 0.5000
[201/299] timecost: 61.42, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0122, R2: 0.9963), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0539, R2: 0.9544), PNorm: 189.0529, GNorm: 0.5000
[202/299] timecost: 61.18, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0121, R2: 0.9959), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0558, R2: 0.9510), PNorm: 189.0557, GNorm: 0.3081
[203/299] timecost: 61.22, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0124, R2: 0.9959), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0551, R2: 0.9525), PNorm: 189.0571, GNorm: 0.3530
[204/299] timecost: 61.37, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0118, R2: 0.9959), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0551, R2: 0.9523), PNorm: 189.0594, GNorm: 0.3587
[205/299] timecost: 60.86, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0119, R2: 0.9962), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0547, R2: 0.9528), PNorm: 189.0623, GNorm: 0.3784
[206/299] timecost: 62.03, lr: 0.000044, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0124, R2: 0.9960), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0549, R2: 0.9514), PNorm: 189.0656, GNorm: 0.4421
[207/299] timecost: 62.65, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0120, R2: 0.9968), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0561, R2: 0.9494), PNorm: 189.0686, GNorm: 0.4129
[208/299] timecost: 62.50, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0121, R2: 0.9959), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0552, R2: 0.9517), PNorm: 189.0725, GNorm: 0.4921
[209/299] timecost: 62.44, lr: 0.000044, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0123, R2: 0.9956), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0560, R2: 0.9504), PNorm: 189.0748, GNorm: 0.4098
[210/299] timecost: 62.33, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0123, R2: 0.9960), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0547, R2: 0.9523), PNorm: 189.0786, GNorm: 0.4973
Epoch 00212: reducing learning rate of group 0 to 3.7715e-05.
[211/299] timecost: 62.12, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0121, R2: 0.9954), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0545, R2: 0.9527), PNorm: 189.0808, GNorm: 0.4442
[212/299] timecost: 62.00, lr: 0.000038, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0115, R2: 0.9965), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0557, R2: 0.9505), PNorm: 189.0834, GNorm: 0.4543
[213/299] timecost: 62.63, lr: 0.000038, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0110, R2: 0.9968), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0560, R2: 0.9504), PNorm: 189.0861, GNorm: 0.5000
[214/299] timecost: 61.88, lr: 0.000038, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0115, R2: 0.9962), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0553, R2: 0.9520), PNorm: 189.0881, GNorm: 0.4742
[215/299] timecost: 62.16, lr: 0.000038, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0109, R2: 0.9966), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0563, R2: 0.9498), PNorm: 189.0896, GNorm: 0.5000
[216/299] timecost: 62.04, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0110, R2: 0.9965), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0560, R2: 0.9504), PNorm: 189.0908, GNorm: 0.5000
[217/299] timecost: 61.83, lr: 0.000038, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0109, R2: 0.9958), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0548, R2: 0.9527), PNorm: 189.0936, GNorm: 0.4423
[218/299] timecost: 58.79, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0108, R2: 0.9963), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0549, R2: 0.9526), PNorm: 189.0963, GNorm: 0.3556
[219/299] timecost: 59.06, lr: 0.000038, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0109, R2: 0.9966), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0543, R2: 0.9535), PNorm: 189.0984, GNorm: 0.4435
[220/299] timecost: 58.76, lr: 0.000038, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0111, R2: 0.9964), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0562, R2: 0.9501), PNorm: 189.1002, GNorm: 0.4399
[221/299] timecost: 59.44, lr: 0.000038, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0110, R2: 0.9962), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0559, R2: 0.9506), PNorm: 189.1022, GNorm: 0.5000
[222/299] timecost: 59.28, lr: 0.000038, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0107, R2: 0.9967), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0541, R2: 0.9541), PNorm: 189.1044, GNorm: 0.3570
[223/299] timecost: 59.23, lr: 0.000038, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0106, R2: 0.9967), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0562, R2: 0.9497), PNorm: 189.1055, GNorm: 0.4261
[224/299] timecost: 60.67, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0108, R2: 0.9963), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0549, R2: 0.9525), PNorm: 189.1081, GNorm: 0.5000
[225/299] timecost: 64.41, lr: 0.000038, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0110, R2: 0.9964), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0558, R2: 0.9508), PNorm: 189.1104, GNorm: 0.4194
[226/299] timecost: 58.90, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0107, R2: 0.9963), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0561, R2: 0.9505), PNorm: 189.1126, GNorm: 0.3709
Epoch 00228: reducing learning rate of group 0 to 3.2058e-05.
[227/299] timecost: 58.98, lr: 0.000032, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0108, R2: 0.9964), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0557, R2: 0.9510), PNorm: 189.1158, GNorm: 0.3583
[228/299] timecost: 59.03, lr: 0.000032, Train: (LOSS: 0.0058, MAE: 0.0058, RMSE: 0.0104, R2: 0.9969), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0556, R2: 0.9507), PNorm: 189.1177, GNorm: 0.3730
[229/299] timecost: 59.11, lr: 0.000032, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0098, R2: 0.9970), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0549, R2: 0.9521), PNorm: 189.1194, GNorm: 0.4683
[230/299] timecost: 58.97, lr: 0.000032, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0099, R2: 0.9968), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0554, R2: 0.9514), PNorm: 189.1217, GNorm: 0.5000
[231/299] timecost: 58.70, lr: 0.000032, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0100, R2: 0.9965), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0550, R2: 0.9515), PNorm: 189.1232, GNorm: 0.5000
[232/299] timecost: 59.27, lr: 0.000032, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0101, R2: 0.9970), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0551, R2: 0.9517), PNorm: 189.1250, GNorm: 0.4803
[233/299] timecost: 59.43, lr: 0.000032, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0100, R2: 0.9964), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0551, R2: 0.9523), PNorm: 189.1270, GNorm: 0.4484
[234/299] timecost: 59.34, lr: 0.000032, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0102, R2: 0.9964), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0555, R2: 0.9507), PNorm: 189.1284, GNorm: 0.4168
[235/299] timecost: 59.21, lr: 0.000032, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0094, R2: 0.9966), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0558, R2: 0.9503), PNorm: 189.1302, GNorm: 0.4436
[236/299] timecost: 59.08, lr: 0.000032, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0097, R2: 0.9960), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0543, R2: 0.9536), PNorm: 189.1322, GNorm: 0.5000
[237/299] timecost: 59.32, lr: 0.000032, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0096, R2: 0.9966), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0563, R2: 0.9499), PNorm: 189.1335, GNorm: 0.4444
[238/299] timecost: 59.38, lr: 0.000032, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0099, R2: 0.9972), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0554, R2: 0.9516), PNorm: 189.1344, GNorm: 0.4367
[239/299] timecost: 59.26, lr: 0.000032, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0099, R2: 0.9966), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0554, R2: 0.9517), PNorm: 189.1363, GNorm: 0.4024
[240/299] timecost: 59.22, lr: 0.000032, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0097, R2: 0.9973), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0569, R2: 0.9488), PNorm: 189.1381, GNorm: 0.5000
[241/299] timecost: 59.14, lr: 0.000032, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0100, R2: 0.9967), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0552, R2: 0.9521), PNorm: 189.1399, GNorm: 0.4492
[242/299] timecost: 62.71, lr: 0.000032, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0096, R2: 0.9970), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0564, R2: 0.9498), PNorm: 189.1414, GNorm: 0.4262
Epoch 00244: reducing learning rate of group 0 to 2.7249e-05.
[243/299] timecost: 63.88, lr: 0.000027, Train: (LOSS: 0.0054, MAE: 0.0054, RMSE: 0.0098, R2: 0.9970), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0558, R2: 0.9506), PNorm: 189.1427, GNorm: 0.4167
[244/299] timecost: 60.30, lr: 0.000027, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0094, R2: 0.9971), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0561, R2: 0.9500), PNorm: 189.1445, GNorm: 0.5000
[245/299] timecost: 60.35, lr: 0.000027, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0091, R2: 0.9974), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0546, R2: 0.9524), PNorm: 189.1452, GNorm: 0.3698
[246/299] timecost: 62.69, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0091, R2: 0.9972), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0555, R2: 0.9514), PNorm: 189.1463, GNorm: 0.3522
[247/299] timecost: 64.20, lr: 0.000027, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0091, R2: 0.9971), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0554, R2: 0.9517), PNorm: 189.1473, GNorm: 0.5000
[248/299] timecost: 63.10, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0092, R2: 0.9972), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0555, R2: 0.9511), PNorm: 189.1480, GNorm: 0.5000
[249/299] timecost: 63.59, lr: 0.000027, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0089, R2: 0.9976), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0554, R2: 0.9518), PNorm: 189.1491, GNorm: 0.4243
[250/299] timecost: 63.59, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0093, R2: 0.9968), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0556, R2: 0.9512), PNorm: 189.1507, GNorm: 0.5000
[251/299] timecost: 63.47, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0092, R2: 0.9971), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0560, R2: 0.9505), PNorm: 189.1514, GNorm: 0.3869
[252/299] timecost: 62.61, lr: 0.000027, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0090, R2: 0.9973), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0562, R2: 0.9503), PNorm: 189.1534, GNorm: 0.3577
[253/299] timecost: 59.96, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0092, R2: 0.9972), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0557, R2: 0.9512), PNorm: 189.1539, GNorm: 0.5000
[254/299] timecost: 59.27, lr: 0.000027, Train: (LOSS: 0.0048, MAE: 0.0048, RMSE: 0.0091, R2: 0.9964), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0552, R2: 0.9519), PNorm: 189.1555, GNorm: 0.4332
[255/299] timecost: 63.02, lr: 0.000027, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0093, R2: 0.9970), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0549, R2: 0.9527), PNorm: 189.1566, GNorm: 0.3760
[256/299] timecost: 63.92, lr: 0.000027, Train: (LOSS: 0.0046, MAE: 0.0046, RMSE: 0.0090, R2: 0.9971), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0559, R2: 0.9505), PNorm: 189.1574, GNorm: 0.4384
[257/299] timecost: 64.14, lr: 0.000027, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0088, R2: 0.9971), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0550, R2: 0.9521), PNorm: 189.1593, GNorm: 0.3999
[258/299] timecost: 63.68, lr: 0.000027, Train: (LOSS: 0.0047, MAE: 0.0047, RMSE: 0.0091, R2: 0.9973), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0551, R2: 0.9523), PNorm: 189.1601, GNorm: 0.5000
Epoch 00260: reducing learning rate of group 0 to 2.3162e-05.
[259/299] timecost: 64.06, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0088, R2: 0.9972), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0551, R2: 0.9521), PNorm: 189.1617, GNorm: 0.3935
[260/299] timecost: 63.69, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0089, R2: 0.9974), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0555, R2: 0.9514), PNorm: 189.1631, GNorm: 0.4211
[261/299] timecost: 63.97, lr: 0.000023, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0086, R2: 0.9971), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0553, R2: 0.9522), PNorm: 189.1639, GNorm: 0.4597
[262/299] timecost: 63.79, lr: 0.000023, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0087, R2: 0.9969), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0557, R2: 0.9510), PNorm: 189.1650, GNorm: 0.3800
[263/299] timecost: 63.76, lr: 0.000023, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0086, R2: 0.9973), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0553, R2: 0.9515), PNorm: 189.1658, GNorm: 0.3766
[264/299] timecost: 63.67, lr: 0.000023, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0085, R2: 0.9965), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0555, R2: 0.9515), PNorm: 189.1663, GNorm: 0.5000
[265/299] timecost: 59.09, lr: 0.000023, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0083, R2: 0.9975), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0555, R2: 0.9514), PNorm: 189.1670, GNorm: 0.4353
[266/299] timecost: 59.49, lr: 0.000023, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0084, R2: 0.9970), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0558, R2: 0.9511), PNorm: 189.1681, GNorm: 0.4916
[267/299] timecost: 59.26, lr: 0.000023, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0084, R2: 0.9973), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0560, R2: 0.9506), PNorm: 189.1693, GNorm: 0.4186
[268/299] timecost: 58.92, lr: 0.000023, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0085, R2: 0.9973), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0559, R2: 0.9503), PNorm: 189.1701, GNorm: 0.3577
[269/299] timecost: 59.02, lr: 0.000023, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0082, R2: 0.9966), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0557, R2: 0.9512), PNorm: 189.1714, GNorm: 0.3766
[270/299] timecost: 59.10, lr: 0.000023, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0083, R2: 0.9974), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0555, R2: 0.9513), PNorm: 189.1722, GNorm: 0.3829
[271/299] timecost: 58.85, lr: 0.000023, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0085, R2: 0.9973), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0563, R2: 0.9497), PNorm: 189.1729, GNorm: 0.5000
[272/299] timecost: 59.07, lr: 0.000023, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0080, R2: 0.9971), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0554, R2: 0.9512), PNorm: 189.1745, GNorm: 0.5000
[273/299] timecost: 58.75, lr: 0.000023, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0084, R2: 0.9973), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0549, R2: 0.9526), PNorm: 189.1753, GNorm: 0.5000
[274/299] timecost: 59.38, lr: 0.000023, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0084, R2: 0.9975), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0564, R2: 0.9502), PNorm: 189.1760, GNorm: 0.3406
Epoch 00276: reducing learning rate of group 0 to 1.9687e-05.
[275/299] timecost: 59.34, lr: 0.000020, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0083, R2: 0.9968), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0550, R2: 0.9523), PNorm: 189.1773, GNorm: 0.4673
[276/299] timecost: 59.42, lr: 0.000020, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0079, R2: 0.9969), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0556, R2: 0.9517), PNorm: 189.1783, GNorm: 0.4682
[277/299] timecost: 59.44, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0079, R2: 0.9971), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0562, R2: 0.9500), PNorm: 189.1788, GNorm: 0.4945
[278/299] timecost: 58.93, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0078, R2: 0.9974), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0556, R2: 0.9516), PNorm: 189.1797, GNorm: 0.4168
[279/299] timecost: 58.92, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0078, R2: 0.9976), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0562, R2: 0.9502), PNorm: 189.1802, GNorm: 0.5000
[280/299] timecost: 58.95, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0076, R2: 0.9975), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0559, R2: 0.9507), PNorm: 189.1804, GNorm: 0.5000
[281/299] timecost: 59.01, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0078, R2: 0.9970), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0562, R2: 0.9503), PNorm: 189.1817, GNorm: 0.4396
[282/299] timecost: 59.15, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0075, R2: 0.9975), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0560, R2: 0.9506), PNorm: 189.1819, GNorm: 0.4202
[283/299] timecost: 59.19, lr: 0.000020, Train: (LOSS: 0.0038, MAE: 0.0038, RMSE: 0.0080, R2: 0.9968), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0558, R2: 0.9510), PNorm: 189.1829, GNorm: 0.3150
[284/299] timecost: 58.99, lr: 0.000020, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0078, R2: 0.9970), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0553, R2: 0.9517), PNorm: 189.1834, GNorm: 0.5000
[285/299] timecost: 59.06, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0078, R2: 0.9973), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0556, R2: 0.9513), PNorm: 189.1844, GNorm: 0.4563
[286/299] timecost: 58.95, lr: 0.000020, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0077, R2: 0.9968), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0556, R2: 0.9513), PNorm: 189.1856, GNorm: 0.3881
[287/299] timecost: 59.12, lr: 0.000020, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0079, R2: 0.9973), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0555, R2: 0.9517), PNorm: 189.1861, GNorm: 0.5000
[288/299] timecost: 58.76, lr: 0.000020, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0076, R2: 0.9973), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0561, R2: 0.9504), PNorm: 189.1868, GNorm: 0.4501
[289/299] timecost: 59.21, lr: 0.000020, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0077, R2: 0.9974), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0555, R2: 0.9514), PNorm: 189.1872, GNorm: 0.4708
[290/299] timecost: 59.19, lr: 0.000020, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0077, R2: 0.9973), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0561, R2: 0.9503), PNorm: 189.1881, GNorm: 0.3868
Epoch 00292: reducing learning rate of group 0 to 1.6734e-05.
[291/299] timecost: 59.29, lr: 0.000017, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0077, R2: 0.9972), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0560, R2: 0.9505), PNorm: 189.1888, GNorm: 0.3597
[292/299] timecost: 61.88, lr: 0.000017, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0076, R2: 0.9973), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0553, R2: 0.9518), PNorm: 189.1892, GNorm: 0.3989
[293/299] timecost: 60.10, lr: 0.000017, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0075, R2: 0.9977), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0560, R2: 0.9505), PNorm: 189.1899, GNorm: 0.5000
[294/299] timecost: 64.05, lr: 0.000017, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0074, R2: 0.9974), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0559, R2: 0.9508), PNorm: 189.1901, GNorm: 0.5000
[295/299] timecost: 63.87, lr: 0.000017, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0074, R2: 0.9975), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0562, R2: 0.9500), PNorm: 189.1907, GNorm: 0.3852
[296/299] timecost: 63.80, lr: 0.000017, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0073, R2: 0.9972), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0555, R2: 0.9514), PNorm: 189.1911, GNorm: 0.3559
[297/299] timecost: 60.95, lr: 0.000017, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0074, R2: 0.9966), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0560, R2: 0.9507), PNorm: 189.1920, GNorm: 0.5000
