cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.06, lr: 0.000100, Train: (LOSS: 0.2109, MAE: 0.2109, RMSE: 0.2609, R2: 0.0188), Valid: (LOSS: 0.1814, MAE: 0.1814, RMSE: 0.2297, R2: 0.2661), PNorm: 187.0380, GNorm: 0.3614
[198/299] timecost: 61.21, lr: 0.000044, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0092, R2: 0.9980), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0500, R2: 0.9646), PNorm: 189.1189, GNorm: 0.3515
Epoch 00200: reducing learning rate of group 0 to 3.7715e-05.
[199/299] timecost: 60.82, lr: 0.000038, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0092, R2: 0.9983), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0502, R2: 0.9642), PNorm: 189.1225, GNorm: 0.4701
[200/299] timecost: 60.84, lr: 0.000038, Train: (LOSS: 0.0056, MAE: 0.0056, RMSE: 0.0087, R2: 0.9982), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0505, R2: 0.9638), PNorm: 189.1250, GNorm: 0.4052
[201/299] timecost: 60.40, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0086, R2: 0.9984), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0497, R2: 0.9646), PNorm: 189.1263, GNorm: 0.4551
[202/299] timecost: 61.09, lr: 0.000038, Train: (LOSS: 0.0055, MAE: 0.0055, RMSE: 0.0087, R2: 0.9982), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0491, R2: 0.9659), PNorm: 189.1276, GNorm: 0.3411
[203/299] timecost: 58.63, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0082, R2: 0.9984), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0493, R2: 0.9655), PNorm: 189.1302, GNorm: 0.3370
[204/299] timecost: 58.39, lr: 0.000038, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0081, R2: 0.9984), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0484, R2: 0.9668), PNorm: 189.1314, GNorm: 0.5000
[205/299] timecost: 58.37, lr: 0.000038, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0081, R2: 0.9986), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0498, R2: 0.9648), PNorm: 189.1341, GNorm: 0.4110
[206/299] timecost: 59.53, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0081, R2: 0.9983), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0489, R2: 0.9659), PNorm: 189.1363, GNorm: 0.3294
[207/299] timecost: 60.83, lr: 0.000038, Train: (LOSS: 0.0053, MAE: 0.0053, RMSE: 0.0083, R2: 0.9984), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0481, R2: 0.9672), PNorm: 189.1385, GNorm: 0.3687
[208/299] timecost: 60.83, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0081, R2: 0.9984), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0484, R2: 0.9667), PNorm: 189.1408, GNorm: 0.5000
[209/299] timecost: 60.96, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0080, R2: 0.9984), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0501, R2: 0.9646), PNorm: 189.1432, GNorm: 0.3794
[210/299] timecost: 60.66, lr: 0.000038, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0078, R2: 0.9984), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0492, R2: 0.9658), PNorm: 189.1460, GNorm: 0.5000
[211/299] timecost: 60.04, lr: 0.000038, Train: (LOSS: 0.0052, MAE: 0.0052, RMSE: 0.0080, R2: 0.9986), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0489, R2: 0.9662), PNorm: 189.1478, GNorm: 0.4227
[212/299] timecost: 60.07, lr: 0.000038, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0080, R2: 0.9983), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0492, R2: 0.9658), PNorm: 189.1506, GNorm: 0.4145
[213/299] timecost: 60.27, lr: 0.000038, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0078, R2: 0.9986), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0492, R2: 0.9656), PNorm: 189.1531, GNorm: 0.5000
[214/299] timecost: 60.68, lr: 0.000038, Train: (LOSS: 0.0051, MAE: 0.0051, RMSE: 0.0079, R2: 0.9983), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0503, R2: 0.9645), PNorm: 189.1556, GNorm: 0.3931
Epoch 00216: reducing learning rate of group 0 to 3.2058e-05.
[215/299] timecost: 60.52, lr: 0.000032, Train: (LOSS: 0.0050, MAE: 0.0050, RMSE: 0.0077, R2: 0.9987), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0494, R2: 0.9656), PNorm: 189.1577, GNorm: 0.5000
[216/299] timecost: 59.95, lr: 0.000032, Train: (LOSS: 0.0049, MAE: 0.0049, RMSE: 0.0076, R2: 0.9986), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0483, R2: 0.9671), PNorm: 189.1588, GNorm: 0.4955
[217/299] timecost: 61.08, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0072, R2: 0.9986), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0496, R2: 0.9651), PNorm: 189.1601, GNorm: 0.4276
[218/299] timecost: 60.36, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0069, R2: 0.9987), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0482, R2: 0.9671), PNorm: 189.1620, GNorm: 0.4793
[219/299] timecost: 59.94, lr: 0.000032, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0068, R2: 0.9988), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0489, R2: 0.9662), PNorm: 189.1640, GNorm: 0.4220
[220/299] timecost: 60.15, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0068, R2: 0.9986), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0494, R2: 0.9657), PNorm: 189.1646, GNorm: 0.4588
[221/299] timecost: 61.75, lr: 0.000032, Train: (LOSS: 0.0042, MAE: 0.0042, RMSE: 0.0067, R2: 0.9990), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0496, R2: 0.9653), PNorm: 189.1665, GNorm: 0.5000
[222/299] timecost: 61.82, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0071, R2: 0.9988), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0490, R2: 0.9661), PNorm: 189.1678, GNorm: 0.5000
[223/299] timecost: 61.69, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0070, R2: 0.9989), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0493, R2: 0.9657), PNorm: 189.1700, GNorm: 0.3399
[224/299] timecost: 60.76, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0069, R2: 0.9988), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0484, R2: 0.9670), PNorm: 189.1716, GNorm: 0.4913
[225/299] timecost: 60.66, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0068, R2: 0.9988), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0497, R2: 0.9653), PNorm: 189.1736, GNorm: 0.4776
[226/299] timecost: 61.46, lr: 0.000032, Train: (LOSS: 0.0045, MAE: 0.0045, RMSE: 0.0071, R2: 0.9987), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0487, R2: 0.9665), PNorm: 189.1753, GNorm: 0.4361
[227/299] timecost: 60.65, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0070, R2: 0.9988), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0493, R2: 0.9658), PNorm: 189.1767, GNorm: 0.4436
[228/299] timecost: 58.69, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0068, R2: 0.9989), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0488, R2: 0.9665), PNorm: 189.1775, GNorm: 0.4440
[229/299] timecost: 58.23, lr: 0.000032, Train: (LOSS: 0.0043, MAE: 0.0043, RMSE: 0.0068, R2: 0.9989), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0483, R2: 0.9671), PNorm: 189.1796, GNorm: 0.4352
[230/299] timecost: 59.37, lr: 0.000032, Train: (LOSS: 0.0044, MAE: 0.0044, RMSE: 0.0068, R2: 0.9987), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0489, R2: 0.9665), PNorm: 189.1819, GNorm: 0.4093
Epoch 00232: reducing learning rate of group 0 to 2.7249e-05.
[231/299] timecost: 60.32, lr: 0.000027, Train: (LOSS: 0.0041, MAE: 0.0041, RMSE: 0.0066, R2: 0.9989), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0501, R2: 0.9648), PNorm: 189.1827, GNorm: 0.4126
[232/299] timecost: 59.94, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0062, R2: 0.9991), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0490, R2: 0.9664), PNorm: 189.1841, GNorm: 0.3292
[233/299] timecost: 60.09, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0062, R2: 0.9988), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0494, R2: 0.9657), PNorm: 189.1846, GNorm: 0.4137
[234/299] timecost: 59.08, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0062, R2: 0.9990), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0494, R2: 0.9653), PNorm: 189.1866, GNorm: 0.3932
[235/299] timecost: 61.52, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0062, R2: 0.9990), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0498, R2: 0.9651), PNorm: 189.1884, GNorm: 0.4091
[236/299] timecost: 63.16, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0062, R2: 0.9990), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0492, R2: 0.9657), PNorm: 189.1891, GNorm: 0.4254
[237/299] timecost: 62.67, lr: 0.000027, Train: (LOSS: 0.0039, MAE: 0.0039, RMSE: 0.0062, R2: 0.9988), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0491, R2: 0.9660), PNorm: 189.1906, GNorm: 0.3292
[238/299] timecost: 61.45, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0057, R2: 0.9991), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0487, R2: 0.9666), PNorm: 189.1920, GNorm: 0.3968
[239/299] timecost: 63.36, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0058, R2: 0.9990), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0488, R2: 0.9665), PNorm: 189.1924, GNorm: 0.3100
[240/299] timecost: 63.23, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0059, R2: 0.9991), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0495, R2: 0.9656), PNorm: 189.1941, GNorm: 0.5000
[241/299] timecost: 61.36, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0058, R2: 0.9992), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0498, R2: 0.9648), PNorm: 189.1944, GNorm: 0.3489
[242/299] timecost: 63.81, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0059, R2: 0.9989), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0486, R2: 0.9668), PNorm: 189.1957, GNorm: 0.4522
[243/299] timecost: 63.34, lr: 0.000027, Train: (LOSS: 0.0037, MAE: 0.0037, RMSE: 0.0058, R2: 0.9990), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0489, R2: 0.9663), PNorm: 189.1963, GNorm: 0.3813
[244/299] timecost: 61.76, lr: 0.000027, Train: (LOSS: 0.0040, MAE: 0.0040, RMSE: 0.0062, R2: 0.9987), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0489, R2: 0.9662), PNorm: 189.1976, GNorm: 0.5000
[245/299] timecost: 60.68, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0057, R2: 0.9989), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0493, R2: 0.9658), PNorm: 189.1997, GNorm: 0.3688
[246/299] timecost: 60.98, lr: 0.000027, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0057, R2: 0.9991), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0490, R2: 0.9661), PNorm: 189.1999, GNorm: 0.4181
Epoch 00248: reducing learning rate of group 0 to 2.3162e-05.
[247/299] timecost: 63.19, lr: 0.000023, Train: (LOSS: 0.0036, MAE: 0.0036, RMSE: 0.0056, R2: 0.9991), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0494, R2: 0.9655), PNorm: 189.2008, GNorm: 0.4695
[248/299] timecost: 63.65, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0055, R2: 0.9990), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0490, R2: 0.9661), PNorm: 189.2021, GNorm: 0.4006
[249/299] timecost: 63.62, lr: 0.000023, Train: (LOSS: 0.0035, MAE: 0.0035, RMSE: 0.0056, R2: 0.9989), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0487, R2: 0.9664), PNorm: 189.2030, GNorm: 0.3369
[250/299] timecost: 62.12, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0054, R2: 0.9990), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0497, R2: 0.9651), PNorm: 189.2042, GNorm: 0.4007
[251/299] timecost: 59.96, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0054, R2: 0.9990), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0485, R2: 0.9668), PNorm: 189.2053, GNorm: 0.4054
[252/299] timecost: 59.84, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0053, R2: 0.9990), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0500, R2: 0.9649), PNorm: 189.2058, GNorm: 0.5000
[253/299] timecost: 59.94, lr: 0.000023, Train: (LOSS: 0.0034, MAE: 0.0034, RMSE: 0.0054, R2: 0.9992), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0492, R2: 0.9658), PNorm: 189.2070, GNorm: 0.3900
[254/299] timecost: 60.26, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0052, R2: 0.9990), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0491, R2: 0.9661), PNorm: 189.2073, GNorm: 0.4416
[255/299] timecost: 60.35, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0053, R2: 0.9991), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0491, R2: 0.9660), PNorm: 189.2089, GNorm: 0.3575
[256/299] timecost: 59.88, lr: 0.000023, Train: (LOSS: 0.0033, MAE: 0.0033, RMSE: 0.0053, R2: 0.9989), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0499, R2: 0.9650), PNorm: 189.2098, GNorm: 0.5000
[257/299] timecost: 59.76, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0053, R2: 0.9990), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0492, R2: 0.9658), PNorm: 189.2111, GNorm: 0.3871
[258/299] timecost: 60.17, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0052, R2: 0.9990), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0492, R2: 0.9660), PNorm: 189.2117, GNorm: 0.3409
[259/299] timecost: 59.82, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0051, R2: 0.9990), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0489, R2: 0.9663), PNorm: 189.2122, GNorm: 0.4240
[260/299] timecost: 60.41, lr: 0.000023, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0051, R2: 0.9990), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0489, R2: 0.9664), PNorm: 189.2130, GNorm: 0.3833
[261/299] timecost: 59.70, lr: 0.000023, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0050, R2: 0.9986), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0489, R2: 0.9665), PNorm: 189.2145, GNorm: 0.3478
[262/299] timecost: 59.62, lr: 0.000023, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0051, R2: 0.9989), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0488, R2: 0.9667), PNorm: 189.2152, GNorm: 0.3468
Epoch 00264: reducing learning rate of group 0 to 1.9687e-05.
[263/299] timecost: 61.78, lr: 0.000020, Train: (LOSS: 0.0032, MAE: 0.0032, RMSE: 0.0052, R2: 0.9991), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0488, R2: 0.9664), PNorm: 189.2163, GNorm: 0.3171
[264/299] timecost: 61.81, lr: 0.000020, Train: (LOSS: 0.0031, MAE: 0.0031, RMSE: 0.0051, R2: 0.9992), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0485, R2: 0.9668), PNorm: 189.2172, GNorm: 0.3678
[265/299] timecost: 61.91, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0047, R2: 0.9992), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0487, R2: 0.9666), PNorm: 189.2173, GNorm: 0.5000
[266/299] timecost: 61.72, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0049, R2: 0.9991), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0488, R2: 0.9667), PNorm: 189.2183, GNorm: 0.4213
[267/299] timecost: 62.52, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0047, R2: 0.9990), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0489, R2: 0.9663), PNorm: 189.2185, GNorm: 0.4015
[268/299] timecost: 63.43, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0047, R2: 0.9993), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0493, R2: 0.9658), PNorm: 189.2191, GNorm: 0.4866
[269/299] timecost: 63.61, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0048, R2: 0.9992), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0498, R2: 0.9652), PNorm: 189.2201, GNorm: 0.5000
[270/299] timecost: 62.18, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0047, R2: 0.9992), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0486, R2: 0.9667), PNorm: 189.2206, GNorm: 0.5000
[271/299] timecost: 61.00, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0046, R2: 0.9992), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0490, R2: 0.9663), PNorm: 189.2214, GNorm: 0.4225
[272/299] timecost: 60.36, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0046, R2: 0.9991), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0492, R2: 0.9659), PNorm: 189.2223, GNorm: 0.3739
[273/299] timecost: 61.45, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0047, R2: 0.9992), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0489, R2: 0.9664), PNorm: 189.2223, GNorm: 0.3267
[274/299] timecost: 59.92, lr: 0.000020, Train: (LOSS: 0.0027, MAE: 0.0027, RMSE: 0.0044, R2: 0.9990), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0487, R2: 0.9666), PNorm: 189.2238, GNorm: 0.4194
[275/299] timecost: 60.16, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0047, R2: 0.9994), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0485, R2: 0.9668), PNorm: 189.2241, GNorm: 0.3883
[276/299] timecost: 59.63, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0047, R2: 0.9993), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0483, R2: 0.9672), PNorm: 189.2249, GNorm: 0.3522
[277/299] timecost: 60.94, lr: 0.000020, Train: (LOSS: 0.0029, MAE: 0.0029, RMSE: 0.0048, R2: 0.9992), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0491, R2: 0.9661), PNorm: 189.2256, GNorm: 0.5000
[278/299] timecost: 60.82, lr: 0.000020, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0046, R2: 0.9992), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0497, R2: 0.9651), PNorm: 189.2266, GNorm: 0.4391
Epoch 00280: reducing learning rate of group 0 to 1.6734e-05.
[279/299] timecost: 61.31, lr: 0.000017, Train: (LOSS: 0.0028, MAE: 0.0028, RMSE: 0.0047, R2: 0.9993), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0491, R2: 0.9659), PNorm: 189.2271, GNorm: 0.3946
[280/299] timecost: 61.12, lr: 0.000017, Train: (LOSS: 0.0027, MAE: 0.0027, RMSE: 0.0044, R2: 0.9994), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0494, R2: 0.9656), PNorm: 189.2274, GNorm: 0.5000
[281/299] timecost: 61.26, lr: 0.000017, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0043, R2: 0.9994), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0490, R2: 0.9662), PNorm: 189.2282, GNorm: 0.3353
[282/299] timecost: 61.05, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0043, R2: 0.9992), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0489, R2: 0.9662), PNorm: 189.2288, GNorm: 0.3801
[283/299] timecost: 60.94, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0042, R2: 0.9993), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0491, R2: 0.9659), PNorm: 189.2290, GNorm: 0.4661
[284/299] timecost: 60.96, lr: 0.000017, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0042, R2: 0.9993), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0490, R2: 0.9660), PNorm: 189.2291, GNorm: 0.4178
[285/299] timecost: 61.20, lr: 0.000017, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0043, R2: 0.9993), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0482, R2: 0.9672), PNorm: 189.2292, GNorm: 0.4497
[286/299] timecost: 60.78, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0042, R2: 0.9994), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0491, R2: 0.9662), PNorm: 189.2296, GNorm: 0.4412
[287/299] timecost: 60.20, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0041, R2: 0.9994), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0490, R2: 0.9661), PNorm: 189.2301, GNorm: 0.3263
[288/299] timecost: 60.43, lr: 0.000017, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0043, R2: 0.9994), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0488, R2: 0.9664), PNorm: 189.2311, GNorm: 0.3902
[289/299] timecost: 60.54, lr: 0.000017, Train: (LOSS: 0.0025, MAE: 0.0025, RMSE: 0.0043, R2: 0.9993), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0484, R2: 0.9669), PNorm: 189.2317, GNorm: 0.5000
[290/299] timecost: 59.83, lr: 0.000017, Train: (LOSS: 0.0027, MAE: 0.0027, RMSE: 0.0046, R2: 0.9991), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0487, R2: 0.9665), PNorm: 189.2323, GNorm: 0.3513
[291/299] timecost: 59.81, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0042, R2: 0.9994), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0485, R2: 0.9669), PNorm: 189.2326, GNorm: 0.3800
[292/299] timecost: 58.59, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0041, R2: 0.9995), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0491, R2: 0.9659), PNorm: 189.2331, GNorm: 0.5000
[293/299] timecost: 58.63, lr: 0.000017, Train: (LOSS: 0.0026, MAE: 0.0026, RMSE: 0.0043, R2: 0.9991), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0492, R2: 0.9658), PNorm: 189.2336, GNorm: 0.4334
[294/299] timecost: 58.64, lr: 0.000017, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0042, R2: 0.9993), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0491, R2: 0.9661), PNorm: 189.2344, GNorm: 0.3956
Epoch 00296: reducing learning rate of group 0 to 1.4224e-05.
[295/299] timecost: 58.80, lr: 0.000014, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0041, R2: 0.9994), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0487, R2: 0.9665), PNorm: 189.2344, GNorm: 0.4461
[296/299] timecost: 58.75, lr: 0.000014, Train: (LOSS: 0.0024, MAE: 0.0024, RMSE: 0.0039, R2: 0.9994), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0493, R2: 0.9656), PNorm: 189.2346, GNorm: 0.3332
